# mid-IR sky transmission 5-30um
# 20%-ile = 1.0mm H2O, sec z = 1.0
#  
# Sept 2001 - Scott Fisher
#
#  Wavelength   Transmission
#  (nm)  

5339		0.77984
5340		0.74494
5341		0.70040
5342		0.63872
5343		0.54353
5344		0.36530
5345		0.07323
5346		0.06526
5347		0.05009
5348		0.00421
5349		0.00002
5350		0.00000
5351		0.00035
5352		0.00194
5353		0.00016
5354		0.00024
5355		0.01626
5356		0.06363
5357		0.02444
5358		0.00151
5359		0.06665
5360		0.30974
5361		0.51227
5362		0.62672
5363		0.67842
5364		0.59624
5365		0.66923
5366		0.79882
5367		0.81240
5368		0.78634
5369		0.82652
5370		0.82078
5371		0.71937
5372		0.39806
5373		0.67687
5374		0.60127
5375		0.83400
5376		0.71506
5377		0.34628
5378		0.70355
5379		0.70181
5380		0.28823
5381		0.12778
5382		0.60972
5383		0.79741
5384		0.84949
5385		0.86385
5386		0.83530
5387		0.52826
5388		0.77040
5389		0.87325
5390		0.88171
5391		0.88257
5392		0.87200
5393		0.75200
5394		0.78435
5395		0.85887
5396		0.84847
5397		0.79624
5398		0.41869
5399		0.53292
5400		0.79692
5401		0.82049
5402		0.81533
5403		0.80378
5404		0.78763
5405		0.76325
5406		0.72531
5407		0.67202
5408		0.57768
5409		0.33872
5410		0.26988
5411		0.04624
5412		0.00180
5413		0.06270
5414		0.23275
5415		0.29422
5416		0.24118
5417		0.08094
5418		0.00719
5419		0.00101
5420		0.00038
5421		0.00001
5422		0.00000
5423		0.00000
5424		0.00004
5425		0.00513
5426		0.04538
5427		0.10996
5428		0.05890
5429		0.12580
5430		0.37427
5431		0.49135
5432		0.55875
5433		0.60170
5434		0.60976
5435		0.65950
5436		0.63833
5437		0.48618
5438		0.60891
5439		0.58802
5440		0.54220
5441		0.38739
5442		0.09966
5443		0.00272
5444		0.06873
5445		0.34023
5446		0.47059
5447		0.30647
5448		0.60510
5449		0.60769
5450		0.30243
5451		0.44559
5452		0.61985
5453		0.63271
5454		0.48366
5455		0.30958
5456		0.50989
5457		0.46413
5458		0.37532
5459		0.27261
5460		0.15472
5461		0.05147
5462		0.00545
5463		0.00007
5464		0.00000
5465		0.00000
5466		0.00000
5467		0.00000
5468		0.00080
5469		0.02374
5470		0.10284
5471		0.19651
5472		0.27405
5473		0.29818
5474		0.27089
5475		0.19100
5476		0.08098
5477		0.01035
5478		0.00012
5479		0.00000
5480		0.00109
5481		0.03161
5482		0.14711
5483		0.29378
5484		0.40225
5485		0.38377
5486		0.10725
5487		0.33619
5488		0.44340
5489		0.35345
5490		0.45381
5491		0.60980
5492		0.75795
5493		0.74409
5494		0.77301
5495		0.81131
5496		0.82045
5497		0.82431
5498		0.82096
5499		0.81890
5500		0.79210
5501		0.60680
5502		0.14995
5503		0.42742
5504		0.74610
5505		0.79587
5506		0.63536
5507		0.67447
5508		0.77314
5509		0.80892
5510		0.77301
5511		0.76037
5512		0.77801
5513		0.75795
5514		0.71087
5515		0.63347
5516		0.47692
5517		0.17378
5518		0.01581
5519		0.14433
5520		0.18734
5521		0.06280
5522		0.00301
5523		0.00002
5524		0.00501
5525		0.08640
5526		0.26480
5527		0.35141
5528		0.49574
5529		0.38833
5530		0.43320
5531		0.18215
5532		0.02380
5533		0.28353
5534		0.57195
5535		0.65305
5536		0.68891
5537		0.65780
5538		0.57814
5539		0.25445
5540		0.09941
5541		0.46868
5542		0.62108
5543		0.63122
5544		0.58261
5545		0.48181
5546		0.28275
5547		0.04978
5548		0.00162
5549		0.03481
5550		0.08324
5551		0.02444
5552		0.04232
5553		0.12894
5554		0.07090
5555		0.00923
5556		0.00011
5557		0.00000
5558		0.00157
5559		0.02793
5560		0.09267
5561		0.21772
5562		0.32233
5563		0.35787
5564		0.27740
5565		0.06190
5566		0.09362
5567		0.01385
5568		0.00014
5569		0.01445
5570		0.04016
5571		0.03587
5572		0.11525
5573		0.08828
5574		0.03294
5575		0.00644
5576		0.00028
5577		0.00000
5578		0.00000
5579		0.00000
5580		0.00000
5581		0.00021
5582		0.00043
5583		0.00003
5584		0.00010
5585		0.00922
5586		0.04741
5587		0.06614
5588		0.26001
5589		0.36476
5590		0.39324
5591		0.19768
5592		0.19074
5593		0.40275
5594		0.55725
5595		0.58678
5596		0.57570
5597		0.56746
5598		0.56463
5599		0.48676
5600		0.34643
5601		0.13050
5602		0.00655
5603		0.01389
5604		0.15252
5605		0.16567
5606		0.08480
5607		0.35999
5608		0.36697
5609		0.46958
5610		0.41310
5611		0.21013
5612		0.04802
5613		0.10650
5614		0.03206
5615		0.00098
5616		0.00001
5617		0.00201
5618		0.04064
5619		0.11724
5620		0.06549
5621		0.02009
5622		0.13392
5623		0.14819
5624		0.34762
5625		0.30880
5626		0.35231
5627		0.32401
5628		0.25305
5629		0.15973
5630		0.05096
5631		0.00278
5632		0.00007
5633		0.00520
5634		0.02581
5635		0.02861
5636		0.01407
5637		0.00293
5638		0.00016
5639		0.00000
5640		0.00000
5641		0.00000
5642		0.00000
5643		0.00000
5644		0.00000
5645		0.00000
5646		0.00000
5647		0.00001
5648		0.00034
5649		0.00917
5650		0.03680
5651		0.06481
5652		0.07151
5653		0.04264
5654		0.00670
5655		0.00008
5656		0.00003
5657		0.00552
5658		0.05147
5659		0.07340
5660		0.20682
5661		0.32200
5662		0.37922
5663		0.39976
5664		0.31547
5665		0.31215
5666		0.38867
5667		0.32333
5668		0.13325
5669		0.13657
5670		0.19573
5671		0.12927
5672		0.05364
5673		0.00813
5674		0.00019
5675		0.00000
5676		0.00000
5677		0.00000
5678		0.00013
5679		0.01010
5680		0.06039
5681		0.13572
5682		0.20667
5683		0.25471
5684		0.26312
5685		0.19670
5686		0.03736
5687		0.03412
5688		0.11818
5689		0.07582
5690		0.01339
5691		0.00043
5692		0.00000
5693		0.00015
5694		0.00999
5695		0.07485
5696		0.18099
5697		0.27411
5698		0.33591
5699		0.36796
5700		0.36680
5701		0.29142
5702		0.15989
5703		0.22772
5704		0.14292
5705		0.01720
5706		0.03241
5707		0.02056
5708		0.00160
5709		0.00001
5710		0.00000
5711		0.00000
5712		0.00019
5713		0.00267
5714		0.01130
5715		0.00428
5716		0.00009
5717		0.00000
5718		0.00000
5719		0.00000
5720		0.00002
5721		0.00005
5722		0.00001
5723		0.00001
5724		0.00004
5725		0.00337
5726		0.00552
5727		0.00412
5728		0.00111
5729		0.02883
5730		0.09045
5731		0.04778
5732		0.00225
5733		0.00554
5734		0.00475
5735		0.00008
5736		0.00000
5737		0.00000
5738		0.00135
5739		0.02003
5740		0.04827
5741		0.05483
