31	xstar: 300.8348628	xEnd: 300.89052031999995	initInt: 4	endInt: 4	newVal: 0.0
32	xstar: 300.86269156000003	xEnd: 300.91834908	initInt: 4	endInt: 4	newVal: 0.0
33	xstar: 300.89052032	xEnd: 300.94617783999996	initInt: 4	endInt: 4	newVal: 0.0
34	xstar: 300.91834908000004	xEnd: 300.9740066	initInt: 4	endInt: 4	newVal: 0.0
35	xstar: 300.94617784	xEnd: 301.00183536	initInt: 4	endInt: 5	newVal: 0.0
36	xstar: 300.9740066	xEnd: 301.02966411999995	initInt: 4	endInt: 5	newVal: 0.0
37	xstar: 301.00183536000003	xEnd: 301.05749288	initInt: 5	endInt: 5	newVal: 0.0
38	xstar: 301.02966412	xEnd: 301.08532163999996	initInt: 5	endInt: 5	newVal: 0.0
39	xstar: 301.05749288000004	xEnd: 301.1131504	initInt: 5	endInt: 5	newVal: 0.0
40	xstar: 301.08532164	xEnd: 301.14097916	initInt: 5	endInt: 5	newVal: 0.0
41	xstar: 301.1131504	xEnd: 301.16880791999995	initInt: 5	endInt: 5	newVal: 0.0
42	xstar: 301.14097916000003	xEnd: 301.19663668	initInt: 5	endInt: 5	newVal: 0.0
43	xstar: 301.16880792	xEnd: 301.22446543999996	initInt: 5	endInt: 6	newVal: 0.0
44	xstar: 301.19663668000004	xEnd: 301.2522942	initInt: 5	endInt: 6	newVal: 0.0
45	xstar: 301.22446544	xEnd: 301.28012295999997	initInt: 6	endInt: 6	newVal: 0.0
46	xstar: 301.25229420000005	xEnd: 301.30795172	initInt: 6	endInt: 6	newVal: 0.0
47	xstar: 301.28012296	xEnd: 301.33578048	initInt: 6	endInt: 6	newVal: 0.0
48	xstar: 301.30795172	xEnd: 301.36360923999996	initInt: 6	endInt: 6	newVal: 0.0
49	xstar: 301.33578048000004	xEnd: 301.391438	initInt: 6	endInt: 6	newVal: 0.0
50	xstar: 301.36360924	xEnd: 301.41926675999997	initInt: 6	endInt: 7	newVal: 0.0
51	xstar: 301.39143800000005	xEnd: 301.44709552	initInt: 6	endInt: 7	newVal: 0.0
52	xstar: 301.41926676	xEnd: 301.47492428	initInt: 7	endInt: 7	newVal: 0.0
53	xstar: 301.44709552	xEnd: 301.50275303999996	initInt: 7	endInt: 7	newVal: 0.0
54	xstar: 301.47492428000004	xEnd: 301.5305818	initInt: 7	endInt: 7	newVal: 0.0
55	xstar: 301.50275304	xEnd: 301.55841055999997	initInt: 7	endInt: 7	newVal: 0.0
56	xstar: 301.53058180000005	xEnd: 301.58623932	initInt: 7	endInt: 7	newVal: 0.0
57	xstar: 301.55841056	xEnd: 301.61406808	initInt: 7	endInt: 8	newVal: 0.0
58	xstar: 301.58623932	xEnd: 301.64189683999996	initInt: 7	endInt: 8	newVal: 0.0
59	xstar: 301.61406808000004	xEnd: 301.6697256	initInt: 8	endInt: 8	newVal: 0.0
60	xstar: 301.64189684	xEnd: 301.69755435999997	initInt: 8	endInt: 8	newVal: 0.0
61	xstar: 301.66972560000005	xEnd: 301.72538312	initInt: 8	endInt: 8	newVal: 0.0
62	xstar: 301.69755436	xEnd: 301.75321188	initInt: 8	endInt: 8	newVal: 0.0
63	xstar: 301.72538312	xEnd: 301.78104063999996	initInt: 8	endInt: 8	newVal: 0.0
64	xstar: 301.75321188000004	xEnd: 301.8088694	initInt: 8	endInt: 9	newVal: 0.0
65	xstar: 301.78104064	xEnd: 301.83669815999997	initInt: 8	endInt: 9	newVal: 0.0
66	xstar: 301.80886940000005	xEnd: 301.86452692	initInt: 9	endInt: 9	newVal: 0.0
67	xstar: 301.83669816	xEnd: 301.89235568	initInt: 9	endInt: 9	newVal: 0.0
68	xstar: 301.86452692	xEnd: 301.92018443999996	initInt: 9	endInt: 9	newVal: 0.0
69	xstar: 301.89235568000004	xEnd: 301.9480132	initInt: 9	endInt: 9	newVal: 0.0
70	xstar: 301.92018444	xEnd: 301.97584195999997	initInt: 9	endInt: 9	newVal: 0.0
71	xstar: 301.94801320000005	xEnd: 302.00367072	initInt: 9	endInt: 10	newVal: 0.0
72	xstar: 301.97584196	xEnd: 302.03149948	initInt: 9	endInt: 10	newVal: 0.0
73	xstar: 302.00367072	xEnd: 302.05932823999996	initInt: 10	endInt: 10	newVal: 0.0
74	xstar: 302.03149948000004	xEnd: 302.087157	initInt: 10	endInt: 10	newVal: 0.0
75	xstar: 302.05932824	xEnd: 302.11498575999997	initInt: 10	endInt: 10	newVal: 0.0
76	xstar: 302.08715700000005	xEnd: 302.14281452	initInt: 10	endInt: 10	newVal: 0.0
77	xstar: 302.11498576	xEnd: 302.17064328	initInt: 10	endInt: 10	newVal: 0.0
78	xstar: 302.14281452	xEnd: 302.19847203999996	initInt: 10	endInt: 10	newVal: 0.0
79	xstar: 302.17064328000004	xEnd: 302.2263008	initInt: 10	endInt: 11	newVal: 0.0
80	xstar: 302.19847204	xEnd: 302.25412955999997	initInt: 10	endInt: 11	newVal: 0.0
81	xstar: 302.22630080000005	xEnd: 302.28195832	initInt: 11	endInt: 11	newVal: 0.0
82	xstar: 302.25412956	xEnd: 302.30978708	initInt: 11	endInt: 11	newVal: 0.0
83	xstar: 302.28195832	xEnd: 302.33761583999996	initInt: 11	endInt: 11	newVal: 0.0
84	xstar: 302.30978708000004	xEnd: 302.3654446	initInt: 11	endInt: 11	newVal: 0.0
85	xstar: 302.33761584	xEnd: 302.39327335999997	initInt: 11	endInt: 11	newVal: 0.0
86	xstar: 302.36544460000005	xEnd: 302.42110212	initInt: 11	endInt: 12	newVal: 0.0
87	xstar: 302.39327336	xEnd: 302.44893088	initInt: 11	endInt: 12	newVal: 0.0
88	xstar: 302.42110212	xEnd: 302.47675963999995	initInt: 12	endInt: 12	newVal: 0.0
89	xstar: 302.44893088000003	xEnd: 302.5045884	initInt: 12	endInt: 12	newVal: 0.0
90	xstar: 302.47675964	xEnd: 302.53241715999997	initInt: 12	endInt: 12	newVal: 0.0
91	xstar: 302.50458840000005	xEnd: 302.56024592	initInt: 12	endInt: 12	newVal: 0.0
92	xstar: 302.53241716	xEnd: 302.58807468	initInt: 12	endInt: 12	newVal: 0.0
93	xstar: 302.56024592	xEnd: 302.61590343999995	initInt: 12	endInt: 13	newVal: 0.0
94	xstar: 302.58807468000003	xEnd: 302.6437322	initInt: 12	endInt: 13	newVal: 0.0
95	xstar: 302.61590344	xEnd: 302.67156095999997	initInt: 13	endInt: 13	newVal: 0.0
96	xstar: 302.64373220000004	xEnd: 302.69938972	initInt: 13	endInt: 13	newVal: 0.0
97	xstar: 302.67156096	xEnd: 302.72721848	initInt: 13	endInt: 13	newVal: 0.0
98	xstar: 302.69938972	xEnd: 302.75504723999995	initInt: 13	endInt: 13	newVal: 0.0
99	xstar: 302.72721848000003	xEnd: 302.782876	initInt: 13	endInt: 13	newVal: 0.0
100	xstar: 302.75504724	xEnd: 302.81070475999996	initInt: 13	endInt: 14	newVal: 0.0
101	xstar: 302.78287600000004	xEnd: 302.83853352	initInt: 13	endInt: 14	newVal: 0.0
102	xstar: 302.81070476	xEnd: 302.86636228	initInt: 14	endInt: 14	newVal: 0.0
103	xstar: 302.83853352	xEnd: 302.89419103999995	initInt: 14	endInt: 14	newVal: 0.0
104	xstar: 302.86636228000003	xEnd: 302.9220198	initInt: 14	endInt: 14	newVal: 0.0
105	xstar: 302.89419104	xEnd: 302.94984855999996	initInt: 14	endInt: 14	newVal: 0.0
106	xstar: 302.92201980000004	xEnd: 302.97767732	initInt: 14	endInt: 14	newVal: 0.0
107	xstar: 302.94984856	xEnd: 303.00550608	initInt: 14	endInt: 15	newVal: 0.0
108	xstar: 302.97767732	xEnd: 303.03333483999995	initInt: 14	endInt: 15	newVal: 0.0
109	xstar: 303.00550608000003	xEnd: 303.0611636	initInt: 15	endInt: 15	newVal: 0.0
110	xstar: 303.03333484	xEnd: 303.08899235999996	initInt: 15	endInt: 15	newVal: 0.0
111	xstar: 303.06116360000004	xEnd: 303.11682112	initInt: 15	endInt: 15	newVal: 0.0
112	xstar: 303.08899236	xEnd: 303.14464988	initInt: 15	endInt: 15	newVal: 0.0
113	xstar: 303.11682112	xEnd: 303.17247863999995	initInt: 15	endInt: 15	newVal: 0.0
114	xstar: 303.14464988000003	xEnd: 303.2003074	initInt: 15	endInt: 16	newVal: 0.0
115	xstar: 303.17247864	xEnd: 303.22813615999996	initInt: 15	endInt: 16	newVal: 0.0
116	xstar: 303.20030740000004	xEnd: 303.25596492	initInt: 16	endInt: 16	newVal: 0.0
117	xstar: 303.22813616	xEnd: 303.28379368	initInt: 16	endInt: 16	newVal: 0.0
118	xstar: 303.25596492	xEnd: 303.31162243999995	initInt: 16	endInt: 16	newVal: 0.0
119	xstar: 303.28379368000003	xEnd: 303.3394512	initInt: 16	endInt: 16	newVal: 0.0
120	xstar: 303.31162244	xEnd: 303.36727995999996	initInt: 16	endInt: 16	newVal: 0.0
121	xstar: 303.33945120000004	xEnd: 303.39510872	initInt: 16	endInt: 16	newVal: 0.0
122	xstar: 303.36727996	xEnd: 303.42293748	initInt: 16	endInt: 17	newVal: 0.0
123	xstar: 303.39510872	xEnd: 303.45076623999995	initInt: 16	endInt: 17	newVal: 0.0
124	xstar: 303.42293748000003	xEnd: 303.478595	initInt: 17	endInt: 17	newVal: 0.0
125	xstar: 303.45076624	xEnd: 303.50642375999996	initInt: 17	endInt: 17	newVal: 0.0
126	xstar: 303.47859500000004	xEnd: 303.53425252	initInt: 17	endInt: 17	newVal: 0.0
127	xstar: 303.50642376	xEnd: 303.56208128	initInt: 17	endInt: 17	newVal: 0.0
128	xstar: 303.53425252	xEnd: 303.58991003999995	initInt: 17	endInt: 17	newVal: 0.0
129	xstar: 303.56208128000003	xEnd: 303.6177388	initInt: 17	endInt: 18	newVal: 0.0
130	xstar: 303.58991004	xEnd: 303.64556755999996	initInt: 17	endInt: 18	newVal: 0.0
131	xstar: 303.61773880000004	xEnd: 303.67339632	initInt: 18	endInt: 18	newVal: 0.0
132	xstar: 303.64556756	xEnd: 303.70122508	initInt: 18	endInt: 18	newVal: 0.0
133	xstar: 303.67339632	xEnd: 303.72905383999995	initInt: 18	endInt: 18	newVal: 0.0
134	xstar: 303.70122508000003	xEnd: 303.7568826	initInt: 18	endInt: 18	newVal: 0.0
135	xstar: 303.72905384	xEnd: 303.78471135999996	initInt: 18	endInt: 18	newVal: 0.0
136	xstar: 303.75688260000004	xEnd: 303.81254012	initInt: 18	endInt: 19	newVal: 0.0
137	xstar: 303.78471136	xEnd: 303.84036887999997	initInt: 18	endInt: 19	newVal: 0.0
138	xstar: 303.81254012000005	xEnd: 303.86819764	initInt: 19	endInt: 19	newVal: 0.0
139	xstar: 303.84036888	xEnd: 303.8960264	initInt: 19	endInt: 19	newVal: 0.0
140	xstar: 303.86819764	xEnd: 303.92385515999996	initInt: 19	endInt: 19	newVal: 0.0
141	xstar: 303.89602640000004	xEnd: 303.95168392	initInt: 19	endInt: 19	newVal: 0.0
142	xstar: 303.92385516	xEnd: 303.97951267999997	initInt: 19	endInt: 19	newVal: 0.0
143	xstar: 303.95168392000005	xEnd: 304.00734144	initInt: 19	endInt: 20	newVal: 0.0
144	xstar: 303.97951268	xEnd: 304.0351702	initInt: 19	endInt: 20	newVal: 0.0
145	xstar: 304.00734144	xEnd: 304.06299895999996	initInt: 20	endInt: 20	newVal: 0.0
146	xstar: 304.03517020000004	xEnd: 304.09082772	initInt: 20	endInt: 20	newVal: 0.0
147	xstar: 304.06299896	xEnd: 304.11865647999997	initInt: 20	endInt: 20	newVal: 0.0
148	xstar: 304.09082772000005	xEnd: 304.14648524	initInt: 20	endInt: 20	newVal: 0.0
149	xstar: 304.11865648	xEnd: 304.174314	initInt: 20	endInt: 20	newVal: 0.0
150	xstar: 304.14648524	xEnd: 304.20214275999996	initInt: 20	endInt: 21	newVal: 0.0
151	xstar: 304.17431400000004	xEnd: 304.22997152	initInt: 20	endInt: 21	newVal: 0.0
152	xstar: 304.20214276	xEnd: 304.25780027999997	initInt: 21	endInt: 21	newVal: 0.0
153	xstar: 304.22997152000005	xEnd: 304.28562904	initInt: 21	endInt: 21	newVal: 0.0
154	xstar: 304.25780028	xEnd: 304.3134578	initInt: 21	endInt: 21	newVal: 0.0
155	xstar: 304.28562904	xEnd: 304.34128655999996	initInt: 21	endInt: 21	newVal: 0.0
156	xstar: 304.31345780000004	xEnd: 304.36911532	initInt: 21	endInt: 21	newVal: 0.0
157	xstar: 304.34128656	xEnd: 304.39694407999997	initInt: 21	endInt: 21	newVal: 0.0
158	xstar: 304.36911532000005	xEnd: 304.42477284	initInt: 21	endInt: 22	newVal: 0.0
159	xstar: 304.39694408	xEnd: 304.4526016	initInt: 21	endInt: 22	newVal: 0.0
160	xstar: 304.42477284	xEnd: 304.48043035999996	initInt: 22	endInt: 22	newVal: 0.0
161	xstar: 304.45260160000004	xEnd: 304.50825912	initInt: 22	endInt: 22	newVal: 0.0
162	xstar: 304.48043036	xEnd: 304.53608787999997	initInt: 22	endInt: 22	newVal: 0.0
163	xstar: 304.50825912000005	xEnd: 304.56391664	initInt: 22	endInt: 22	newVal: 0.0
164	xstar: 304.53608788	xEnd: 304.5917454	initInt: 22	endInt: 22	newVal: 0.0
165	xstar: 304.56391664	xEnd: 304.61957415999996	initInt: 22	endInt: 23	newVal: 0.0
166	xstar: 304.59174540000004	xEnd: 304.64740292	initInt: 22	endInt: 23	newVal: 0.0
167	xstar: 304.61957416	xEnd: 304.67523167999997	initInt: 23	endInt: 23	newVal: 0.0
168	xstar: 304.64740292000005	xEnd: 304.70306044	initInt: 23	endInt: 23	newVal: 0.0
169	xstar: 304.67523168	xEnd: 304.7308892	initInt: 23	endInt: 23	newVal: 0.0
170	xstar: 304.70306044	xEnd: 304.75871795999996	initInt: 23	endInt: 23	newVal: 0.0
171	xstar: 304.73088920000004	xEnd: 304.78654672	initInt: 23	endInt: 23	newVal: 0.0
172	xstar: 304.75871796	xEnd: 304.81437547999997	initInt: 23	endInt: 24	newVal: 0.0
173	xstar: 304.78654672000005	xEnd: 304.84220424	initInt: 23	endInt: 24	newVal: 0.0
174	xstar: 304.81437548	xEnd: 304.870033	initInt: 24	endInt: 24	newVal: 0.0
175	xstar: 304.84220424	xEnd: 304.89786175999996	initInt: 24	endInt: 24	newVal: 0.0
176	xstar: 304.87003300000003	xEnd: 304.92569052	initInt: 24	endInt: 24	newVal: 0.0
177	xstar: 304.89786176	xEnd: 304.95351927999997	initInt: 24	endInt: 24	newVal: 0.0
178	xstar: 304.92569052000005	xEnd: 304.98134804	initInt: 24	endInt: 24	newVal: 0.0
179	xstar: 304.95351928	xEnd: 305.0091768	initInt: 24	endInt: 25	newVal: 0.0
180	xstar: 304.98134804	xEnd: 305.03700555999995	initInt: 24	endInt: 25	newVal: 0.0
181	xstar: 305.00917680000003	xEnd: 305.06483432	initInt: 25	endInt: 25	newVal: 0.0
182	xstar: 305.03700556	xEnd: 305.09266307999997	initInt: 25	endInt: 25	newVal: 0.0
183	xstar: 305.06483432000005	xEnd: 305.12049184	initInt: 25	endInt: 25	newVal: 0.0
184	xstar: 305.09266308	xEnd: 305.1483206	initInt: 25	endInt: 25	newVal: 0.0
185	xstar: 305.12049184	xEnd: 305.17614935999995	initInt: 25	endInt: 25	newVal: 0.0
186	xstar: 305.14832060000003	xEnd: 305.20397812	initInt: 25	endInt: 26	newVal: 0.0
187	xstar: 305.17614936	xEnd: 305.23180687999997	initInt: 25	endInt: 26	newVal: 0.0
188	xstar: 305.20397812000004	xEnd: 305.25963564	initInt: 26	endInt: 26	newVal: 0.0
189	xstar: 305.23180688	xEnd: 305.2874644	initInt: 26	endInt: 26	newVal: 0.0
190	xstar: 305.25963564	xEnd: 305.31529315999995	initInt: 26	endInt: 26	newVal: 0.0
191	xstar: 305.28746440000003	xEnd: 305.34312192	initInt: 26	endInt: 26	newVal: 0.0
192	xstar: 305.31529316	xEnd: 305.37095067999996	initInt: 26	endInt: 26	newVal: 0.0
193	xstar: 305.34312192000004	xEnd: 305.39877944	initInt: 26	endInt: 26	newVal: 0.0
194	xstar: 305.37095068	xEnd: 305.4266082	initInt: 26	endInt: 27	newVal: 0.0
195	xstar: 305.39877944	xEnd: 305.45443695999995	initInt: 26	endInt: 27	newVal: 0.0
196	xstar: 305.42660820000003	xEnd: 305.48226572	initInt: 27	endInt: 27	newVal: 0.0
197	xstar: 305.45443696	xEnd: 305.51009447999996	initInt: 27	endInt: 27	newVal: 0.0
198	xstar: 305.48226572000004	xEnd: 305.53792324	initInt: 27	endInt: 27	newVal: 0.0
199	xstar: 305.51009448	xEnd: 305.565752	initInt: 27	endInt: 27	newVal: 0.0
200	xstar: 305.53792324	xEnd: 305.59358075999995	initInt: 27	endInt: 27	newVal: 0.0
201	xstar: 305.56575200000003	xEnd: 305.62140952	initInt: 27	endInt: 28	newVal: 0.0
202	xstar: 305.59358076	xEnd: 305.64923827999996	initInt: 27	endInt: 28	newVal: 0.0
203	xstar: 305.62140952000004	xEnd: 305.67706704	initInt: 28	endInt: 28	newVal: 0.0
204	xstar: 305.64923828	xEnd: 305.7048958	initInt: 28	endInt: 28	newVal: 0.0
205	xstar: 305.67706704	xEnd: 305.73272455999995	initInt: 28	endInt: 28	newVal: 0.0
206	xstar: 305.70489580000003	xEnd: 305.76055332	initInt: 28	endInt: 28	newVal: 0.0
207	xstar: 305.73272456	xEnd: 305.78838207999996	initInt: 28	endInt: 28	newVal: 0.0
208	xstar: 305.76055332000004	xEnd: 305.81621084	initInt: 28	endInt: 29	newVal: 0.0
209	xstar: 305.78838208	xEnd: 305.8440396	initInt: 28	endInt: 29	newVal: 0.0
210	xstar: 305.81621084	xEnd: 305.87186835999995	initInt: 29	endInt: 29	newVal: 0.0
211	xstar: 305.84403960000003	xEnd: 305.89969712	initInt: 29	endInt: 29	newVal: 0.0
212	xstar: 305.87186836	xEnd: 305.92752587999996	initInt: 29	endInt: 29	newVal: 0.0
213	xstar: 305.89969712000004	xEnd: 305.95535464	initInt: 29	endInt: 29	newVal: 0.0
214	xstar: 305.92752588	xEnd: 305.9831834	initInt: 29	endInt: 29	newVal: 0.0
215	xstar: 305.95535464	xEnd: 306.01101215999995	initInt: 29	endInt: 30	newVal: 0.0
216	xstar: 305.98318340000003	xEnd: 306.03884092	initInt: 29	endInt: 30	newVal: 0.0
217	xstar: 306.01101216	xEnd: 306.06666967999996	initInt: 30	endInt: 30	newVal: 0.0
218	xstar: 306.03884092000004	xEnd: 306.09449844	initInt: 30	endInt: 30	newVal: 0.0
219	xstar: 306.06666968	xEnd: 306.1223272	initInt: 30	endInt: 30	newVal: 0.0
220	xstar: 306.09449844	xEnd: 306.15015595999995	initInt: 30	endInt: 30	newVal: 0.0
221	xstar: 306.12232720000003	xEnd: 306.17798472	initInt: 30	endInt: 30	newVal: 0.0
222	xstar: 306.15015596	xEnd: 306.20581347999996	initInt: 30	endInt: 31	newVal: 0.0
223	xstar: 306.17798472000004	xEnd: 306.23364224	initInt: 30	endInt: 31	newVal: 0.0
224	xstar: 306.20581348	xEnd: 306.261471	initInt: 31	endInt: 31	newVal: 0.0
225	xstar: 306.23364224000005	xEnd: 306.28929976	initInt: 31	endInt: 31	newVal: 0.0
226	xstar: 306.26147100000003	xEnd: 306.31712852	initInt: 31	endInt: 31	newVal: 0.0
227	xstar: 306.28929976	xEnd: 306.34495727999996	initInt: 31	endInt: 31	newVal: 0.0
228	xstar: 306.31712852000004	xEnd: 306.37278604	initInt: 31	endInt: 31	newVal: 0.0
229	xstar: 306.34495728	xEnd: 306.40061479999997	initInt: 31	endInt: 32	newVal: 0.0
230	xstar: 306.37278604000005	xEnd: 306.42844356	initInt: 31	endInt: 32	newVal: 0.0
231	xstar: 306.4006148	xEnd: 306.45627232	initInt: 32	endInt: 32	newVal: 0.0
232	xstar: 306.42844356	xEnd: 306.48410107999996	initInt: 32	endInt: 32	newVal: 0.0
233	xstar: 306.45627232000004	xEnd: 306.51192984	initInt: 32	endInt: 32	newVal: 0.0
234	xstar: 306.48410108	xEnd: 306.53975859999997	initInt: 32	endInt: 32	newVal: 0.0
235	xstar: 306.51192984000005	xEnd: 306.56758736	initInt: 32	endInt: 32	newVal: 0.0
236	xstar: 306.5397586	xEnd: 306.59541612	initInt: 32	endInt: 32	newVal: 0.0
237	xstar: 306.56758736	xEnd: 306.62324487999996	initInt: 32	endInt: 33	newVal: 0.0
238	xstar: 306.59541612000004	xEnd: 306.65107364	initInt: 32	endInt: 33	newVal: 0.0
239	xstar: 306.62324488	xEnd: 306.67890239999997	initInt: 33	endInt: 33	newVal: 0.0
240	xstar: 306.65107364000005	xEnd: 306.70673116	initInt: 33	endInt: 33	newVal: 0.0
241	xstar: 306.6789024	xEnd: 306.73455992	initInt: 33	endInt: 33	newVal: 0.0
242	xstar: 306.70673116	xEnd: 306.76238867999996	initInt: 33	endInt: 33	newVal: 0.0
243	xstar: 306.73455992000004	xEnd: 306.79021744	initInt: 33	endInt: 33	newVal: 0.0
244	xstar: 306.76238868	xEnd: 306.81804619999997	initInt: 33	endInt: 34	newVal: 0.0
245	xstar: 306.79021744000005	xEnd: 306.84587496	initInt: 33	endInt: 34	newVal: 0.0
246	xstar: 306.8180462	xEnd: 306.87370372	initInt: 34	endInt: 34	newVal: 0.0
247	xstar: 306.84587496	xEnd: 306.90153247999996	initInt: 34	endInt: 34	newVal: 0.0
248	xstar: 306.87370372000004	xEnd: 306.92936124	initInt: 34	endInt: 34	newVal: 0.0
249	xstar: 306.90153248	xEnd: 306.95718999999997	initInt: 34	endInt: 34	newVal: 0.0
250	xstar: 306.92936124000005	xEnd: 306.98501876	initInt: 34	endInt: 34	newVal: 0.0
251	xstar: 306.95719	xEnd: 307.01284752	initInt: 34	endInt: 35	newVal: 0.0
252	xstar: 306.98501876	xEnd: 307.04067627999996	initInt: 34	endInt: 35	newVal: 0.0
253	xstar: 307.01284752000004	xEnd: 307.06850504	initInt: 35	endInt: 35	newVal: 0.0
254	xstar: 307.04067628	xEnd: 307.09633379999997	initInt: 35	endInt: 35	newVal: 0.0
255	xstar: 307.06850504000005	xEnd: 307.12416256	initInt: 35	endInt: 35	newVal: 0.0
256	xstar: 307.0963338	xEnd: 307.15199132	initInt: 35	endInt: 35	newVal: 0.0
257	xstar: 307.12416256	xEnd: 307.17982007999996	initInt: 35	endInt: 35	newVal: 0.0
258	xstar: 307.15199132000004	xEnd: 307.20764884	initInt: 35	endInt: 36	newVal: 0.0
259	xstar: 307.17982008	xEnd: 307.23547759999997	initInt: 35	endInt: 36	newVal: 0.0
260	xstar: 307.20764884000005	xEnd: 307.26330636	initInt: 36	endInt: 36	newVal: 0.0
261	xstar: 307.2354776	xEnd: 307.29113512	initInt: 36	endInt: 36	newVal: 0.0
262	xstar: 307.26330636	xEnd: 307.31896387999996	initInt: 36	endInt: 36	newVal: 0.0
263	xstar: 307.29113512000004	xEnd: 307.34679264	initInt: 36	endInt: 36	newVal: 0.0
264	xstar: 307.31896388	xEnd: 307.37462139999997	initInt: 36	endInt: 36	newVal: 0.0
265	xstar: 307.34679264000005	xEnd: 307.40245016	initInt: 36	endInt: 37	newVal: 0.0
266	xstar: 307.3746214	xEnd: 307.43027892	initInt: 36	endInt: 37	newVal: 0.0
267	xstar: 307.40245016	xEnd: 307.45810767999996	initInt: 37	endInt: 37	newVal: 0.0
268	xstar: 307.43027892000003	xEnd: 307.48593644	initInt: 37	endInt: 37	newVal: 0.0
269	xstar: 307.45810768	xEnd: 307.51376519999997	initInt: 37	endInt: 37	newVal: 0.0
270	xstar: 307.48593644000005	xEnd: 307.54159396	initInt: 37	endInt: 37	newVal: 0.0
271	xstar: 307.5137652	xEnd: 307.56942272	initInt: 37	endInt: 37	newVal: 0.0
272	xstar: 307.54159396	xEnd: 307.59725147999995	initInt: 37	endInt: 37	newVal: 0.0
273	xstar: 307.56942272000003	xEnd: 307.62508024	initInt: 37	endInt: 38	newVal: 0.0
274	xstar: 307.59725148	xEnd: 307.65290899999997	initInt: 37	endInt: 38	newVal: 0.0
275	xstar: 307.62508024000005	xEnd: 307.68073776	initInt: 38	endInt: 38	newVal: 0.0
276	xstar: 307.652909	xEnd: 307.70856652	initInt: 38	endInt: 38	newVal: 0.0
277	xstar: 307.68073776	xEnd: 307.73639527999995	initInt: 38	endInt: 38	newVal: 0.0
278	xstar: 307.70856652000003	xEnd: 307.76422404	initInt: 38	endInt: 38	newVal: 0.0
279	xstar: 307.73639528	xEnd: 307.79205279999996	initInt: 38	endInt: 38	newVal: 0.0
280	xstar: 307.76422404000004	xEnd: 307.81988156	initInt: 38	endInt: 39	newVal: 0.0
281	xstar: 307.7920528	xEnd: 307.84771032	initInt: 38	endInt: 39	newVal: 0.0
282	xstar: 307.81988156	xEnd: 307.87553907999995	initInt: 39	endInt: 39	newVal: 0.0
