1569.00 0.0
1570.00 2.1463735E-4
1570.10 3.8215008000000005E-4
1570.20 3.4253325000000004E-4
1570.30 4.7725964000000005E-4
1570.40 4.7512166E-4
1570.50 1.0071552E-4
1570.60 3.7413086999999996E-4
1570.70 5.0215818E-4
1570.80 3.0672686000000004E-4
1570.90 3.626322E-4
1571.00 3.7411984E-4
1571.10 3.8370568E-4
1571.20 3.6858369E-4
1571.30 4.0769063E-4
1571.40 4.7429957E-4
1571.50 3.7516471E-4
1571.60 3.3698559E-4
1571.70 4.3074034E-4
1571.80 4.1786097E-4
1571.90 4.162382E-4
1572.00 3.3568818E-4
1572.10 3.2456785E-4
1572.20 5.229510700000001E-4
1572.30 3.3013533999999995E-4
1572.40 5.073088E-4
1572.50 5.291114400000001E-4
1572.60 4.0160753E-4
1572.70 4.9022924E-4
1572.80 3.0211153000000003E-4
1572.90 3.9689813E-4
1573.00 4.3863855E-4
1573.10 5.2692935E-4
1573.20 4.7860622E-4
1573.30 4.6118896000000003E-4
1573.40 3.8888846E-4
1573.50 4.4643640999999997E-4
1573.60 3.9888202999999997E-4
1573.70 4.5571264000000003E-4
1573.80 4.9252693E-4
1573.90 4.4482727E-4
1574.00 5.2961346E-4
1574.10 5.0467633E-4
1574.20 4.5521680000000004E-4
1574.30 6.503479199999999E-4
1574.40 5.5705924E-4
1574.50 4.5839447999999997E-4
1574.60 4.6989534E-4
1574.70 4.5654550000000005E-4
1574.80 5.3561881E-4
1574.90 5.774627300000001E-4
1575.00 4.7986105E-4
1575.10 5.794491200000001E-4
1575.20 4.8691794E-4
1575.30 4.3403309000000003E-4
1575.40 4.8611958E-4
1575.50 5.5045709E-4
1575.60 5.6153826E-4
1575.70 5.3394206E-4
1575.80 6.1737105E-4
1575.90 5.4616265E-4
1576.00 6.1534956E-4
1576.10 6.945452100000001E-4
1576.20 6.430611E-4
1576.30 6.9319718E-4
1576.40 6.8233244E-4
1576.50 7.0158452E-4
1576.60 7.153229399999999E-4
1576.70 7.234547299999999E-4
1576.80 8.2027748E-4
1576.90 7.1609624E-4
1577.00 7.0704974E-4
1577.10 8.855889000000001E-4
1577.20 7.8574121E-4
1577.30 8.144936E-4
1577.40 8.090233099999999E-4
1577.50 7.599436499999999E-4
1577.60 0.00105423868
1577.70 8.120117300000001E-4
1577.80 9.207364899999999E-4
1577.90 8.9466639E-4
1578.00 9.4835609E-4
1578.10 0.00102611505
1578.20 9.919481E-4
1578.30 0.00109456681
1578.40 9.9326357E-4
1578.50 0.0010104808999999999
1578.60 0.0011858891000000001
1578.70 9.8333716E-4
1578.80 0.0011188320100000001
1578.90 0.00116187878
1579.00 0.00109750949
1579.10 0.00116858423
1579.20 0.00126750737
1579.30 0.00125138015
1579.40 0.00120752305
1579.50 0.0013960245299999999
1579.60 0.00130674928
1579.70 0.00134212732
1579.80 0.0014717108
1579.90 0.0014886714500000002
1580.00 0.00149855465
1580.10 0.00139478356
1580.20 0.0014846693
1580.30 0.0016841545699999999
1580.40 0.0015341787000000002
1580.50 0.0016818958500000002
1580.60 0.00167078763
1580.70 0.00176010728
1580.80 0.00178697676
1580.90 0.00183880776
1581.00 0.00201295495
1581.10 0.00201363906
1581.20 0.00200165466
1581.30 0.00205104128
1581.40 0.00209002987
1581.50 0.00212484136
1581.60 0.00223901942
1581.70 0.0023112776900000003
1581.80 0.00236657292
1581.90 0.00256184012
1582.00 0.00255878478
1582.10 0.00263747931
1582.20 0.00255702287
1582.30 0.0028698498
1582.40 0.00264292836
1582.50 0.00291730404
1582.60 0.0029243511
1582.70 0.00297903329
1582.80 0.00320615888
1582.90 0.0033763963000000004
1583.00 0.0033017373100000004
1583.10 0.0036343216900000005
1583.20 0.00358723134
1583.30 0.00369978309
1583.40 0.00385250956
1583.50 0.00406942129
1583.60 0.00415648162
1583.70 0.00431360364
1583.80 0.00438402653
1583.90 0.00435516387
1584.00 0.0044576838600000005
1584.10 0.00469838828
1584.20 0.0050648868100000004
1584.30 0.00522189796
1584.40 0.00526897192
1584.50 0.00541078806
1584.60 0.00570176601
1584.70 0.0058275193
1584.80 0.00613762677
1584.90 0.00629830241
1585.00 0.00677907407
1585.10 0.00706205487
1585.20 0.00693532944
1585.30 0.00734957635
1585.40 0.00778286457
1585.50 0.00806420505
1585.60 0.00816451013
1585.70 0.0085959959
1585.80 0.00902063787
1585.90 0.009374914770000001
1586.00 0.00964921355
1586.10 0.010026210550000001
1586.20 0.010525761840000002
1586.30 0.01093180418
1586.40 0.01125960112
1586.50 0.01171745181
1586.60 0.012268823390000001
1586.70 0.01306213021
1586.80 0.01343082309
1586.90 0.01401549935
1587.00 0.01469259858
1587.10 0.01543442369
1587.20 0.016201615330000002
1587.30 0.01672836423
1587.40 0.01751831412
1587.50 0.01843097568
1587.60 0.019191037419999998
1587.70 0.02004137278
1587.80 0.02106816053
1587.90 0.022031705380000002
1588.00 0.02319547653
1588.10 0.02432540894
1588.20 0.02532260895
1588.30 0.02645201206
1588.40 0.02805913448
1588.50 0.02977942228
1588.60 0.031250081060000004
1588.70 0.032773184780000006
1588.80 0.03471616268
1588.90 0.036526255609999995
1589.00 0.03855913877
1589.10 0.04010390759
1589.20 0.04255500317
1589.30 0.04517827988
1589.40 0.04750971794
1589.50 0.049764747619999994
1589.60 0.05252827644
1589.70 0.055901331900000004
1589.80 0.05936903
1589.90 0.06199678898
1590.00 0.0647681284
1590.10 0.06963274479
1590.20 0.07466611385000001
1590.30 0.07836912632
1590.40 0.08261859894000001
1590.50 0.08886386870999999
1590.60 0.09410979271
1590.70 0.0986241436
1590.80 0.1036752605
1590.90 0.10920248989999999
1591.00 0.11903141019999999
1591.10 0.1263343239
1591.20 0.1316230297
1591.30 0.1383744335
1591.40 0.1490915585
1591.50 0.1578001499
1591.60 0.1664084244
1591.70 0.1746552658
1591.80 0.1874539566
1591.90 0.20085351939999999
1592.00 0.2097363472
1592.10 0.2219875908
1592.20 0.23473939900000002
1592.30 0.2499625397
1592.40 0.261996479
1592.50 0.2741962624
1592.60 0.2886131477
1592.70 0.30761802670000005
1592.80 0.3247945786
1592.90 0.3393186188
1593.00 0.3561637115
1593.10 0.37490840910000006
1593.20 0.3922328568
1593.30 0.40846012119999997
1593.40 0.4251844406
1593.50 0.4422944641
1593.60 0.46916015629999996
1593.70 0.4891287231
1593.80 0.5055277252
1593.90 0.5244066238
1594.00 0.5502622223
1594.10 0.5679718399
1594.20 0.5840447998
1594.30 0.6018967438
1594.40 0.623426857
1594.50 0.6460664368000001
1594.60 0.6631263733
1594.70 0.6769874573
1594.80 0.6937793732
1594.90 0.7143510437
1595.00 0.7275210570999999
1595.10 0.7405674743999999
1595.20 0.7546682739000001
1595.30 0.7710457611
1595.40 0.7847866057999999
1595.50 0.7955812836
1595.60 0.8050192261
1595.70 0.8184202576
1595.80 0.8288774109000001
1595.90 0.8356655884
1596.00 0.8423072815000001
1596.10 0.8502081298999999
1596.20 0.8560787201
1596.30 0.8615159607
1596.40 0.8655061340000001
1596.50 0.8690325928
1596.60 0.8730773926000001
1596.70 0.8757144165
1596.80 0.8767783356
1596.90 0.8784936523000001
1597.00 0.8808964539
1597.10 0.8819028473
1597.20 0.8815706634999999
1597.30 0.8813492584
1597.40 0.8809467316
1597.50 0.8800231171
1597.60 0.8789080811
1597.70 0.8778549194
1597.80 0.8763176726999999
1597.90 0.8742301177999999
1598.00 0.8725486755
1598.10 0.8706833649
1598.20 0.8692201233
1598.30 0.8668696593999999
1598.40 0.8640090179000001
1598.50 0.8619821930000001
1598.60 0.8599784088
1598.70 0.8573573303
1598.80 0.8554209137
1598.90 0.8533857727
1599.00 0.8517457581
1599.10 0.8496724700999999
1599.20 0.8466207123
1599.30 0.8441726685000001
1599.40 0.8423755646
1599.50 0.8398602295
1599.60 0.8371239471
1599.70 0.8340420532
1599.80 0.8317302703999999
1599.90 0.8292810059
1600.00 0.8261992644999999
1600.10 0.8234020233
1600.20 0.8208992767
1600.30 0.8179169464
1600.40 0.8147580719
1600.50 0.8118543243
1600.60 0.8087903595
1600.70 0.8069075775000001
1600.80 0.8031668854
1600.90 0.7999068451
1601.00 0.7962928772
1601.10 0.7931752777
1601.20 0.7907260895
1601.30 0.7861940002000001
1601.40 0.7824078369
1601.50 0.779498291
1601.60 0.7754478455
1601.70 0.7715252685999999
1601.80 0.7672006226000001
1601.90 0.7634654999
1602.00 0.7602196503
1602.10 0.7565905762
1602.20 0.7515262604
1602.30 0.7480397797
1602.40 0.7444379425
1602.50 0.7415789032000001
1602.60 0.7368675231999999
1602.70 0.7326898193
1602.80 0.729675827
1602.90 0.7265385437
1603.00 0.7228683472
1603.10 0.7195080566000001
1603.20 0.7164390564
1603.30 0.7137594604
1603.40 0.7106399536000001
1603.50 0.7075389099
1603.60 0.7051420593000001
1603.70 0.7026315308
1603.80 0.7010488129
1603.90 0.6980516815
1604.00 0.695927887
1604.10 0.6946543121000001
1604.20 0.6935715485
1604.30 0.6923395538
1604.40 0.6912075043
1604.50 0.6909843445
1604.60 0.6903771973
1604.70 0.6899924469
1604.80 0.6903440094
1604.90 0.6913723755
1605.00 0.6920686340000001
1605.10 0.6928928375
1605.20 0.6941558075
1605.30 0.695932312
1605.40 0.6978524017
1605.50 0.700068512
1605.60 0.7019558716000001
1605.70 0.705087738
1605.80 0.7082030487000001
1605.90 0.7112466431
1606.00 0.7146546173
1606.10 0.7192419434
1606.20 0.7224991608000001
1606.30 0.7260275269
1606.40 0.7295459746999999
1606.50 0.7339464569
1606.60 0.7390786743
1606.70 0.7439382935000001
1606.80 0.7478133391999999
1606.90 0.7528584290000001
1607.00 0.7578811646
1607.10 0.7615955353
1607.20 0.7653210449
1607.30 0.7688231659
1607.40 0.772661972
1607.50 0.7760440063
1607.60 0.7788700104
1607.70 0.7805986023
1607.80 0.7827012634
1607.90 0.7839965057000001
1608.00 0.7838304900999999
1608.10 0.7832480621000001
1608.20 0.7818161774
1608.30 0.7797680664000001
1608.40 0.7772094727
1608.50 0.7743817902000001
1608.60 0.7693248749
1608.70 0.7619918823
1608.80 0.7547616576999999
1608.90 0.7482201385
1609.00 0.739775238
1609.10 0.7290000916
1609.20 0.7156435394
1609.30 0.7035666655999999
1609.40 0.6936821747
1609.50 0.6770290375000001
1609.60 0.6625038147
1609.70 0.6489082336
1609.80 0.6343754959000001
1609.90 0.6168258286
1610.00 0.5955669403
1610.10 0.5775257492
1610.20 0.5613389587000001
1610.30 0.5430659485
1610.40 0.5201504135
1610.50 0.4985033798
1610.60 0.48316707610000004
1610.70 0.4660652161
1610.80 0.4428969955
1610.90 0.41997547150000003
1611.00 0.4009858322
1611.10 0.38293983460000003
1611.20 0.3621625137
1611.30 0.3430851364
1611.40 0.32737030030000003
1611.50 0.3153828049
1611.60 0.29852756500000005
1611.70 0.279423027
1611.80 0.2630880737
1611.90 0.2503282738
1612.00 0.2361849785
1612.10 0.22151678090000002
1612.20 0.2066022301
1612.30 0.1961096764
1612.40 0.18705282210000002
1612.50 0.17360916140000002
1612.60 0.1615338516
1612.70 0.1517577934
1612.80 0.1433627892
1612.90 0.1365003109
1613.00 0.12740630149999999
1613.10 0.1197051239
1613.20 0.1134007835
1613.30 0.10831372260000001
1613.40 0.1012033749
1613.50 0.09492271423
1613.60 0.08936493874
1613.70 0.08467106819
1613.80 0.0796050787
1613.90 0.07425142765000001
1614.00 0.07008779049000001
1614.10 0.06722056866000001
1614.20 0.0633746767
1614.30 0.05879085064
1614.40 0.05546278954
1614.50 0.05287869453
1614.60 0.05051834583
1614.70 0.04738258839
