# sky background 0.3-1.0um
# GREY optical sky - 80%ile conditions (day 11)
# AM=1.5
#
#derived from sky spectrum with constant slope to match assumed photometric background
#increasingly poor model at very bright sky (day14);  patched to near-IR background at 920nm
#
#1 March 2001 : Phil Puxley

#nm         phot/s/nm/arcsec^2/m^2
392.62                    2.6535
392.89                    2.6527
393.15                    2.6520
393.42                    2.6512
393.68                    2.6504
393.95                    2.6496
394.21                    2.6488
394.48                    2.6480
394.74                    2.6472
395.01                    2.6464
395.27                    2.6456
395.54                    2.6448
395.80                    2.6440
396.07                    2.6432
396.34                    2.6424
396.60                    2.6416
396.87                    2.6408
397.13                    2.6400
397.40                    2.6392
397.66                    2.6384
397.93                    2.6376
398.19                    2.6367
398.46                    2.6359
398.72                    2.6351
398.99                    2.6343
399.25                    2.6335
399.52                    2.6327
399.78                    2.6319
400.05                    2.6310
400.32                    2.6303
400.58                    2.6295
400.85                    2.6287
401.11                    2.6279
401.38                    2.6271
401.64                    2.6262
401.91                    2.6254
402.17                    2.6246
402.44                    2.6238
402.70                    2.6230
402.97                    2.6222
403.23                    2.6214
403.50                    2.6206
403.76                    2.6198
404.03                    2.6190
404.30                    2.6182
404.56                    2.6173
404.83                    2.6165
405.09                    2.6157
405.36                    2.6149
405.62                    2.6141
405.89                    2.6133
406.15                    2.6125
406.42                    2.6117
406.68                    2.6109
406.95                    2.6101
407.21                    2.6093
407.48                    2.6085
407.74                    2.6078
408.01                    2.6070
408.28                    2.6062
408.54                    2.6054
408.81                    2.6046
409.07                    2.6038
409.34                    2.6030
409.60                    2.6022
409.87                    2.6015
410.13                    2.6007
410.40                    2.5999
410.66                    2.5992
410.93                    2.5984
411.19                    2.5976
411.46                    2.5969
411.73                    2.5961
411.99                    2.5954
412.26                    2.5946
412.52                    2.5938
412.79                    2.5931
413.05                    2.5923
413.32                    2.5916
413.58                    2.5908
413.85                    2.5900
414.11                    2.5893
414.38                    2.5885
414.64                    2.5877
414.91                    2.5870
415.17                    2.5862
415.44                    2.5854
415.71                    2.5846
415.97                    2.5839
416.24                    2.5831
416.50                    2.5823
416.77                    2.5816
417.03                    2.5808
417.30                    2.5800
417.56                    2.5792
417.83                    2.5784
418.09                    2.5777
418.36                    2.5769
418.62                    2.5761
418.89                    2.5753
419.15                    2.5745
419.42                    2.5737
419.69                    2.5730
419.95                    2.5722
420.22                    2.5714
420.48                    2.5705
420.75                    2.5697
421.01                    2.5689
421.28                    2.5681
421.54                    2.5673
421.81                    2.5665
422.07                    2.5657
422.34                    2.5649
422.60                    2.5641
422.87                    2.5633
423.13                    2.5625
423.40                    2.5617
423.67                    2.5609
423.93                    2.5600
424.20                    2.5592
424.46                    2.5584
424.73                    2.5576
424.99                    2.5568
425.26                    2.5560
425.52                    2.5552
425.79                    2.5544
426.05                    2.5536
426.32                    2.5528
426.58                    2.5520
426.85                    2.5512
427.11                    2.5504
427.38                    2.5496
427.65                    2.5488
427.91                    2.5480
428.18                    2.5472
428.44                    2.5464
428.71                    2.5456
428.97                    2.5448
429.24                    2.5440
429.50                    2.5432
429.77                    2.5424
430.03                    2.5416
430.30                    2.5408
430.56                    2.5401
430.83                    2.5393
431.09                    2.5385
431.36                    2.5377
431.63                    2.5369
431.89                    2.5361
432.16                    2.5354
432.42                    2.5346
432.69                    2.5338
432.95                    2.5330
433.22                    2.5322
433.48                    2.5314
433.75                    2.5307
434.01                    2.5299
434.28                    2.5291
434.54                    2.5283
434.81                    2.5275
435.07                    2.5268
435.34                    2.5260
435.61                    2.5252
435.87                    2.5244
436.14                    2.5237
436.40                    2.5229
436.67                    2.5221
436.93                    2.5214
437.20                    2.5206
437.46                    2.5198
437.73                    2.5191
437.99                    2.5183
438.26                    2.5175
438.52                    2.5168
438.79                    2.5160
439.05                    2.5152
439.32                    2.5145
439.59                    2.5137
439.85                    2.5130
440.12                    2.5122
440.38                    2.5115
440.65                    2.5108
440.91                    2.5100
441.18                    2.5093
441.44                    2.5086
441.71                    2.5078
441.97                    2.5071
442.24                    2.5064
442.50                    2.5057
442.77                    2.5049
443.04                    2.5042
443.30                    2.5034
443.57                    2.5027
443.83                    2.5020
444.10                    2.5012
444.36                    2.5005
444.63                    2.4998
444.89                    2.4990
445.16                    2.4983
445.42                    2.4975
445.69                    2.4968
445.95                    2.4961
446.22                    2.4953
446.48                    2.4946
446.75                    2.4938
447.02                    2.4931
447.28                    2.4923
447.55                    2.4916
447.81                    2.4908
448.08                    2.4901
448.34                    2.4893
448.61                    2.4886
448.87                    2.4878
449.14                    2.4871
449.40                    2.4863
449.67                    2.4856
449.93                    2.4848
450.20                    2.4840
450.46                    2.4832
450.73                    2.4825
451.00                    2.4817
451.26                    2.4809
451.53                    2.4801
451.79                    2.4794
452.06                    2.4786
452.32                    2.4778
452.59                    2.4770
452.85                    2.4762
453.12                    2.4755
453.38                    2.4747
453.65                    2.4739
453.91                    2.4731
454.18                    2.4724
454.44                    2.4716
454.71                    2.4708
454.98                    2.4700
455.24                    2.4693
455.51                    2.4685
455.77                    2.4677
456.04                    2.4669
456.30                    2.4662
456.57                    2.4654
456.83                    2.4646
457.10                    2.4638
457.36                    2.4631
457.63                    2.4623
457.89                    2.4615
458.16                    2.4608
458.42                    2.4600
458.69                    2.4592
458.96                    2.4585
459.22                    2.4577
459.49                    2.4569
459.75                    2.4562
460.02                    2.4554
460.28                    2.4546
460.55                    2.4539
460.81                    2.4531
461.08                    2.4524
461.34                    2.4516
461.61                    2.4509
461.87                    2.4501
462.14                    2.4493
462.40                    2.4486
462.67                    2.4478
462.94                    2.4471
463.20                    2.4463
463.47                    2.4456
463.73                    2.4448
464.00                    2.4441
464.26                    2.4433
464.53                    2.4426
464.79                    2.4418
465.06                    2.4411
465.32                    2.4403
465.59                    2.4396
465.85                    2.4388
466.12                    2.4381
466.38                    2.4373
466.65                    2.4366
466.92                    2.4359
467.18                    2.4351
467.45                    2.4344
467.71                    2.4337
467.98                    2.4329
468.24                    2.4322
468.51                    2.4315
468.77                    2.4307
469.04                    2.4300
469.30                    2.4293
469.57                    2.4286
469.83                    2.4278
470.10                    2.4271
470.37                    2.4264
470.63                    2.4258
470.90                    2.4251
471.16                    2.4244
471.43                    2.4237
471.69                    2.4230
471.96                    2.4223
472.22                    2.4216
472.49                    2.4209
472.75                    2.4202
473.02                    2.4195
473.28                    2.4188
473.55                    2.4181
473.81                    2.4174
474.08                    2.4167
474.35                    2.4160
474.61                    2.4153
474.88                    2.4146
475.14                    2.4139
475.41                    2.4132
475.67                    2.4124
475.94                    2.4117
476.20                    2.4110
476.47                    2.4103
476.73                    2.4096
477.00                    2.4089
477.26                    2.4081
477.53                    2.4074
477.79                    2.4067
478.06                    2.4060
478.33                    2.4052
478.59                    2.4045
478.86                    2.4037
479.12                    2.4030
479.39                    2.4023
479.65                    2.4015
479.92                    2.4008
480.18                    2.4000
480.45                    2.3992
480.71                    2.3984
480.98                    2.3976
481.24                    2.3969
481.51                    2.3961
481.77                    2.3953
482.04                    2.3945
482.31                    2.3937
482.57                    2.3929
482.84                    2.3922
483.10                    2.3914
483.37                    2.3906
483.63                    2.3898
483.90                    2.3890
484.16                    2.3882
484.43                    2.3875
484.69                    2.3867
484.96                    2.3859
485.22                    2.3851
485.49                    2.3843
485.75                    2.3836
486.02                    2.3828
486.29                    2.3820
486.55                    2.3812
486.82                    2.3805
487.08                    2.3797
487.35                    2.3789
487.61                    2.3781
487.88                    2.3774
488.14                    2.3766
488.41                    2.3758
488.67                    2.3750
488.94                    2.3743
489.20                    2.3735
489.47                    2.3727
489.73                    2.3720
490.00                    2.3712
490.27                    2.3705
490.53                    2.3697
490.80                    2.3690
491.06                    2.3682
491.33                    2.3675
491.59                    2.3667
491.86                    2.3660
492.12                    2.3652
492.39                    2.3645
492.65                    2.3637
492.92                    2.3630
493.18                    2.3622
493.45                    2.3615
493.71                    2.3607
493.98                    2.3600
494.25                    2.3592
494.51                    2.3585
494.78                    2.3577
495.04                    2.3570
495.31                    2.3562
495.57                    2.3555
495.84                    2.3547
496.10                    2.3540
496.37                    2.3533
496.63                    2.3525
496.90                    2.3518
497.16                    2.3510
497.43                    2.3503
497.70                    2.3495
497.96                    2.3488
498.23                    2.3480
498.49                    2.3473
498.76                    2.3466
499.02                    2.3458
499.29                    2.3451
499.55                    2.3443
499.82                    2.3436
500.08                    2.3429
500.35                    2.3421
500.61                    2.3414
500.88                    2.3407
501.14                    2.3399
501.41                    2.3392
501.68                    2.3385
501.94                    2.3377
502.21                    2.3370
502.47                    2.3363
502.74                    2.3355
503.00                    2.3348
503.27                    2.3341
503.53                    2.3333
503.80                    2.3326
504.06                    2.3319
504.33                    2.3311
504.59                    2.3304
504.86                    2.3297
505.12                    2.3289
505.39                    2.3282
505.66                    2.3275
505.92                    2.3268
506.19                    2.3260
506.45                    2.3253
506.72                    2.3246
506.98                    2.3238
507.25                    2.3231
507.51                    2.3224
507.78                    2.3216
508.04                    2.3209
508.31                    2.3202
508.57                    2.3194
508.84                    2.3187
509.10                    2.3180
509.37                    2.3172
509.64                    2.3165
509.90                    2.3158
510.17                    2.3151
510.43                    2.3144
510.70                    2.3136
510.96                    2.3135
511.23                    2.3098
511.49                    2.3130
511.76                    2.3144
512.02                    2.3130
512.29                    2.3016
512.55                    2.2882
512.82                    2.2879
513.08                    2.2993
513.35                    2.3058
513.62                    2.3015
513.88                    2.2933
514.15                    2.2946
514.41                    2.2950
514.68                    2.2966
514.94                    2.2918
515.21                    2.2890
515.47                    2.2827
515.74                    2.2794
516.00                    2.2804
516.27                    2.2727
516.53                    2.2662
516.80                    2.2611
517.06                    2.2744
517.33                    2.2799
517.60                    2.2884
517.86                    2.2752
518.13                    2.2802
518.39                    2.2806
518.66                    2.2968
518.92                    2.2904
519.19                    2.3009
519.45                    2.4076
519.72                    2.5349
519.98                    2.5712
520.25                    2.4717
520.51                    2.3469
520.78                    2.2974
521.04                    2.2800
521.31                    2.2769
521.58                    2.2782
521.84                    2.2843
522.11                    2.2959
522.37                    2.2821
522.64                    2.2687
522.90                    2.2589
523.17                    2.2654
523.43                    2.2710
523.70                    2.2755
523.96                    2.2767
524.23                    2.2731
524.49                    2.2669
524.76                    2.2611
525.03                    2.2688
525.29                    2.2722
525.56                    2.2767
525.82                    2.2629
526.09                    2.2468
526.35                    2.2365
526.62                    2.2360
526.88                    2.2456
527.15                    2.2622
527.41                    2.2759
527.68                    2.2792
527.94                    2.2837
528.21                    2.2700
528.47                    2.2562
528.74                    2.2400
529.01                    2.2455
529.27                    2.2540
529.54                    2.2609
529.80                    2.2621
530.07                    2.2618
530.33                    2.2563
530.60                    2.2548
530.86                    2.2703
531.13                    2.2722
531.39                    2.2702
531.66                    2.2512
531.92                    2.2470
532.19                    2.2433
532.45                    2.2513
532.72                    2.2670
532.99                    2.2870
533.25                    2.2776
533.52                    2.2591
533.78                    2.2395
534.05                    2.2393
534.31                    2.2443
534.58                    2.2469
534.84                    2.2424
535.11                    2.2348
535.37                    2.2331
535.64                    2.2399
535.90                    2.2445
536.17                    2.2425
536.43                    2.2365
536.70                    2.2339
536.97                    2.2312
537.23                    2.2387
537.50                    2.2347
537.76                    2.2282
538.03                    2.2133
538.29                    2.2103
538.56                    2.2126
538.82                    2.2245
539.09                    2.2206
539.35                    2.2189
539.62                    2.2115
539.88                    2.2144
540.15                    2.2164
540.41                    2.2141
540.68                    2.2222
540.95                    2.2164
541.21                    2.2244
541.48                    2.2131
541.74                    2.2193
542.01                    2.2060
542.27                    2.2031
542.54                    2.2005
542.80                    2.2053
543.07                    2.2157
543.33                    2.2238
543.60                    2.2228
543.86                    2.2235
544.13                    2.2071
544.39                    2.2117
544.66                    2.2064
544.93                    2.2186
545.19                    2.2168
545.46                    2.2144
545.72                    2.2114
545.99                    2.2148
546.25                    2.2202
546.52                    2.2227
546.78                    2.2156
547.05                    2.1992
547.31                    2.1851
547.58                    2.1854
547.84                    2.1935
548.11                    2.1930
548.37                    2.1983
548.64                    2.2033
548.91                    2.2205
549.17                    2.2162
549.44                    2.2229
549.70                    2.2185
549.97                    2.2213
550.23                    2.2149
550.50                    2.2151
550.76                    2.2140
551.03                    2.2112
551.29                    2.2069
551.56                    2.2048
551.82                    2.2028
552.09                    2.1954
552.36                    2.1836
552.62                    2.1788
552.89                    2.1821
553.15                    2.2009
553.42                    2.2044
553.68                    2.2134
553.95                    2.2170
554.21                    2.2374
554.48                    2.2413
554.74                    2.2345
555.01                    2.2216
555.27                    2.2141
555.54                    2.2071
555.80                    2.2106
556.07                    2.2232
556.34                    2.2337
556.60                    2.2340
556.87                    2.2458
557.13                    4.2081
557.40                    6.9449
557.66                    8.8413
557.93                    7.3354
558.19                    4.5958
558.46                    2.6744
558.72                    2.2209
558.99                    2.2142
559.25                    2.2088
559.52                    2.1972
559.78                    2.1965
560.05                    2.2129
560.32                    2.2223
560.58                    2.2272
560.85                    2.2032
561.11                    2.1765
561.38                    2.1758
561.64                    2.1951
561.91                    2.2274
562.17                    2.2381
562.44                    2.2337
562.70                    2.2076
562.97                    2.1841
563.23                    2.1678
563.50                    2.1738
563.76                    2.1816
564.03                    2.1859
564.30                    2.1944
564.56                    2.2054
564.83                    2.2028
565.09                    2.1852
565.36                    2.1648
565.62                    2.1636
565.89                    2.1698
566.15                    2.1792
566.42                    2.1916
566.68                    2.2003
566.95                    2.1940
567.21                    2.1866
567.48                    2.1811
567.74                    2.1889
568.01                    2.1773
568.28                    2.1709
568.54                    2.1550
568.81                    2.1657
569.07                    2.1796
569.34                    2.1948
569.60                    2.2062
569.87                    2.1939
570.13                    2.1922
570.40                    2.1740
570.66                    2.1773
570.93                    2.1661
571.19                    2.1676
571.46                    2.1706
571.72                    2.1871
571.99                    2.1951
572.26                    2.1977
572.52                    2.1838
572.79                    2.1813
573.05                    2.1761
573.32                    2.1769
573.58                    2.1720
573.85                    2.1658
574.11                    2.1719
574.38                    2.1745
574.64                    2.1769
574.91                    2.1628
575.17                    2.1570
575.44                    2.1507
575.70                    2.1609
575.97                    2.1513
576.24                    2.1524
576.50                    2.1514
576.77                    2.1620
577.03                    2.1633
577.30                    2.1583
577.56                    2.1530
577.83                    2.1525
578.09                    2.1488
578.36                    2.1484
578.62                    2.1382
578.89                    2.1361
579.15                    2.1374
579.42                    2.1390
579.68                    2.1460
579.95                    2.1483
580.22                    2.1627
580.48                    2.1630
580.75                    2.1552
581.01                    2.1431
581.28                    2.1434
581.54                    2.1494
581.81                    2.1661
582.07                    2.1767
582.34                    2.1795
582.60                    2.1642
582.87                    2.1622
583.13                    2.1608
583.40                    2.1601
583.67                    2.1580
583.93                    2.1720
584.20                    2.2572
584.46                    2.2484
584.73                    2.2367
584.99                    2.1521
585.26                    2.1590
585.52                    2.1480
585.79                    2.1547
586.05                    2.1901
586.32                    2.2707
586.58                    2.3143
586.85                    2.3052
587.11                    2.2474
587.38                    2.2257
587.65                    2.2085
587.91                    2.2066
588.18                    2.2189
588.44                    2.6959
588.71                    3.2184
588.97                    3.6392
589.24                    3.4563
589.50                    3.1104
589.77                    2.7013
590.03                    2.4188
590.30                    2.2572
590.56                    2.2366
590.83                    2.2474
591.09                    2.2797
591.36                    2.3018
591.63                    2.2942
591.89                    2.2668
592.16                    2.2425
592.42                    2.2320
592.69                    2.2474
592.95                    2.2878
593.22                    2.3288
593.48                    2.2875
593.75                    2.2194
594.01                    2.1712
594.28                    2.1900
594.54                    2.2055
594.81                    2.2406
595.07                    2.2701
595.34                    2.2717
595.61                    2.2306
595.87                    2.1756
596.14                    2.1566
596.40                    2.1557
596.67                    2.1806
596.93                    2.2050
597.20                    2.2288
597.46                    2.2476
597.73                    2.2397
597.99                    2.2097
598.26                    2.1683
598.52                    2.1578
598.79                    2.1703
599.05                    2.1657
599.32                    2.1558
599.59                    2.1504
599.85                    2.1569
600.12                    2.1725
600.38                    2.1633
600.65                    2.1543
600.91                    2.1309
601.18                    2.1192
601.44                    2.1072
601.71                    2.1002
601.97                    2.0933
602.24                    2.0905
602.50                    2.0998
602.77                    2.1108
603.03                    2.1148
603.30                    2.1083
603.57                    2.1000
603.83                    2.0956
604.10                    2.0941
604.36                    2.0931
604.63                    2.0862
604.89                    2.0744
605.16                    2.0617
605.42                    2.0536
605.69                    2.0540
605.95                    2.0598
606.22                    2.0699
606.48                    2.0739
606.75                    2.0648
607.01                    2.0617
607.28                    2.0537
607.55                    2.0620
607.81                    2.0514
608.08                    2.0538
608.34                    2.0470
608.61                    2.0472
608.87                    2.0471
609.14                    2.0466
609.40                    2.0555
609.67                    2.0576
609.93                    2.0587
610.20                    2.0536
610.46                    2.0558
610.73                    2.0533
611.00                    2.0505
611.26                    2.0369
611.53                    2.0352
611.79                    2.0230
612.06                    2.0192
612.32                    2.0217
612.59                    2.0258
612.85                    2.0272
613.12                    2.0164
613.38                    2.0427
613.65                    2.0682
613.91                    2.0933
614.18                    2.0781
614.44                    2.0680
614.71                    2.0444
614.98                    2.0388
615.24                    2.0610
615.51                    2.1016
615.77                    2.1046
616.04                    2.0635
616.30                    2.0385
616.57                    2.0593
616.83                    2.0907
617.10                    2.3920
617.36                    2.3811
617.63                    2.3587
617.89                    2.0382
618.16                    2.0174
618.42                    2.0036
618.69                    1.9999
618.96                    1.9967
619.22                    2.0031
619.49                    2.0037
619.75                    2.0293
620.02                    2.0558
620.28                    2.0677
620.55                    2.0450
620.81                    2.0229
621.08                    2.0210
621.34                    2.0293
621.61                    2.0533
621.87                    2.0805
622.14                    2.0792
622.40                    2.0448
622.67                    2.0213
622.94                    2.0792
623.20                    2.2366
623.47                    2.3639
623.73                    2.3926
624.00                    2.2902
624.26                    2.1874
624.53                    2.0927
624.79                    2.0453
625.06                    2.0538
625.32                    2.1520
625.59                    2.2652
625.85                    2.2985
626.12                    2.2440
626.38                    2.1710
626.65                    2.1270
626.92                    2.0956
627.18                    2.0705
627.45                    2.0653
627.71                    2.0707
627.98                    2.0832
628.24                    2.1292
628.51                    2.2098
628.77                    2.2402
629.04                    2.2337
629.30                    3.3579
629.57                    8.9667
629.83                   14.3556
630.10                   17.1513
630.36                   11.5904
630.63                    6.2334
630.90                    2.2131
631.16                    2.0988
631.43                    2.0177
631.69                    2.0560
631.96                    2.1166
632.22                    2.1256
632.49                    2.1825
632.75                    2.2139
633.02                    2.2651
633.28                    2.1655
633.55                    2.0577
633.81                    1.9784
634.08                    1.9726
634.34                    2.0106
634.61                    2.0325
634.88                    2.0600
635.14                    2.0978
635.41                    2.1673
635.67                    2.7298
635.94                    4.3313
636.20                    6.0213
636.47                    6.5782
636.73                    4.9148
637.00                    3.1220
637.26                    1.9818
637.53                    1.9917
637.79                    2.0094
638.06                    2.0229
638.33                    2.0373
638.59                    2.0384
638.86                    2.0156
639.12                    1.9754
639.39                    1.9502
639.65                    1.9386
639.92                    1.9453
640.18                    1.9418
640.45                    1.9510
640.71                    1.9436
640.98                    1.9466
641.24                    1.9429
641.51                    1.9529
641.77                    1.9680
642.04                    1.9791
642.31                    1.9706
642.57                    1.9500
642.84                    1.9364
643.10                    1.9320
643.37                    1.9232
643.63                    1.9092
643.90                    1.9033
644.16                    1.9069
644.43                    1.9171
644.69                    1.9271
644.96                    1.9434
645.22                    1.9713
645.49                    1.9804
645.75                    1.9867
646.02                    2.0452
646.29                    2.1338
646.55                    2.2132
646.82                    2.2015
647.08                    2.1250
647.35                    2.0503
647.61                    1.9830
647.88                    1.9699
648.14                    1.9510
648.41                    1.9486
648.67                    1.9304
648.94                    1.9198
649.20                    1.9198
649.47                    1.9247
649.73                    1.9326
650.00                    1.9359
650.27                    1.9621
650.53                    1.9549
650.80                    1.9428
651.06                    1.9133
651.33                    1.9189
651.59                    1.9139
651.86                    1.9085
652.12                    1.9115
652.39                    1.9191
652.65                    1.9209
652.92                    1.9203
653.18                    1.9183
653.45                    1.9244
653.71                    1.9280
653.98                    1.9362
654.25                    1.9378
654.51                    1.9259
654.78                    1.9295
655.04                    1.9854
655.31                    1.9943
655.57                    1.9937
655.84                    1.9360
656.10                    1.9266
656.37                    1.9087
656.63                    1.9750
656.90                    1.9844
657.16                    1.9909
657.43                    1.9526
657.69                    1.9420
657.96                    1.9412
658.23                    1.9072
658.49                    1.9128
658.76                    1.9068
659.02                    1.9035
659.29                    1.9024
659.55                    1.9022
659.82                    1.9020
660.08                    1.9029
660.35                    1.9027
660.61                    1.9043
660.88                    1.8977
661.14                    1.9103
661.41                    1.9083
661.67                    1.9096
661.94                    1.8967
662.21                    1.8981
662.47                    1.9166
662.74                    1.9359
663.00                    1.9343
663.27                    1.9178
663.53                    1.9072
663.80                    1.9068
664.06                    1.9026
664.33                    1.8933
664.59                    1.8947
664.86                    1.8949
665.12                    1.8974
665.39                    1.9003
665.66                    1.9026
665.92                    1.9000
666.19                    1.8951
666.45                    1.8989
666.72                    1.8985
666.98                    1.8983
667.25                    1.8912
667.51                    1.8910
667.78                    1.8927
668.04                    1.8925
668.31                    1.8923
668.57                    1.8902
668.84                    1.8900
669.10                    1.8898
669.37                    1.8898
669.64                    1.8993
669.90                    1.9017
670.17                    1.9013
670.43                    1.9060
670.70                    1.9232
670.96                    1.9510
671.23                    1.9460
671.49                    1.9407
671.76                    1.9279
672.02                    1.9209
672.29                    1.9169
672.55                    1.9053
672.82                    1.9021
673.08                    1.8906
673.35                    1.9174
673.62                    1.9172
673.88                    1.9170
674.15                    1.8871
674.41                    1.8883
674.68                    1.8891
674.94                    1.8889
675.21                    1.8876
675.47                    1.8893
675.74                    1.8879
676.00                    1.8909
676.27                    1.8896
676.53                    1.8892
676.80                    1.8977
677.06                    1.9134
677.33                    1.9133
677.60                    1.9027
677.86                    1.8846
678.13                    1.8842
678.39                    1.8822
678.66                    1.8821
678.92                    1.9025
679.19                    1.9025
679.45                    1.9062
679.72                    1.9046
679.98                    1.9042
680.25                    1.8999
680.51                    1.8804
680.78                    1.8802
681.04                    1.8800
681.31                    1.8797
681.58                    1.8795
681.84                    1.8793
682.11                    1.8791
682.37                    1.8789
682.64                    1.8980
682.90                    1.9028
683.17                    2.2428
683.43                    2.2236
683.70                    2.2185
683.96                    1.8924
684.23                    1.8922
684.49                    1.8920
684.76                    1.8770
685.02                    1.8768
685.29                    1.8766
685.56                    1.8764
685.82                    1.8761
686.09                    2.3781
686.35                    2.3783
686.62                    2.3786
686.88                    1.8859
687.15                    1.8857
687.41                    1.8854
687.68                    1.8745
687.94                    1.8923
688.21                    1.8921
688.47                    1.8930
688.74                    1.8746
689.00                    1.8775
689.27                    1.8763
689.54                    1.8790
689.80                    2.1345
690.07                    2.1348
690.33                    2.1373
690.60                    1.8772
690.86                    1.8770
691.13                    1.8715
691.39                    1.8713
691.66                    1.8833
691.92                    1.8831
692.19                    1.8828
692.45                    1.8703
692.72                    1.8700
692.99                    1.8698
693.25                    1.8780
693.52                    1.8868
693.78                    1.8999
694.05                    1.8929
694.31                    1.8849
694.58                    1.8713
694.84                    1.8835
695.11                    1.8883
695.37                    1.9073
695.64                    1.9221
695.90                    1.9316
696.17                    1.9169
696.43                    1.8905
696.70                    1.9372
696.97                    1.9421
697.23                    1.9499
697.50                    1.8905
697.76                    1.8811
698.03                    1.8699
698.29                    1.8653
698.56                    1.8720
698.82                    1.8741
699.09                    1.8738
699.35                    1.8737
699.62                    1.8753
699.88                    1.8876
700.15                    1.8828
700.41                    1.8783
700.68                    1.8653
700.95                    1.8616
701.21                    1.8613
701.48                    1.8609
701.74                    1.8606
702.01                    1.8603
702.27                    1.8599
702.54                    1.8600
702.80                    1.8630
703.07                    1.8642
703.33                    1.8634
703.60                    1.8641
703.86                    1.9047
704.13                    1.9194
704.39                    1.9151
704.66                    1.8738
704.93                    1.8704
705.19                    1.8698
705.46                    1.8680
705.72                    1.8684
705.99                    1.8807
706.25                    1.8804
706.52                    1.8706
706.78                    1.8820
707.05                    1.9019
707.31                    1.8984
707.58                    1.8834
707.84                    1.8718
708.11                    1.8715
708.37                    1.8615
708.64                    1.8526
708.91                    1.8525
709.17                    1.8522
709.44                    1.8583
709.70                    1.8593
709.97                    1.8590
710.23                    1.8519
710.50                    1.8789
710.76                    1.8890
711.03                    1.8890
711.29                    1.8597
