# sky background 0.3-1.0um
# BRIGHT optical sky - 100%ile conditions (day 14)
#AM=1.0
#
#derived from sky spectrum with constant slope to match assumed photometric background
#increasingly poor model at very bright sky (day14);  patched to near-IR background at 920nm
#
#1 March 2001 : Phil Puxley

#nm         phot/s/nm/arcsec^2/m^2
392.62                   15.2858
392.89                   15.2792
393.15                   15.2725
393.42                   15.2659
393.68                   15.2592
393.95                   15.2525
394.21                   15.2459
394.48                   15.2392
394.74                   15.2325
395.01                   15.2259
395.27                   15.2192
395.54                   15.2126
395.80                   15.2059
396.07                   15.1992
396.34                   15.1926
396.60                   15.1859
396.87                   15.1792
397.13                   15.1726
397.40                   15.1659
397.66                   15.1592
397.93                   15.1526
398.19                   15.1459
398.46                   15.1392
398.72                   15.1326
398.99                   15.1259
399.25                   15.1192
399.52                   15.1125
399.78                   15.1059
400.05                   15.0991
400.32                   15.0925
400.58                   15.0859
400.85                   15.0792
401.11                   15.0725
401.38                   15.0658
401.64                   15.0591
401.91                   15.0525
402.17                   15.0458
402.44                   15.0391
402.70                   15.0324
402.97                   15.0258
403.23                   15.0191
403.50                   15.0124
403.76                   15.0058
404.03                   14.9991
404.30                   14.9924
404.56                   14.9857
404.83                   14.9791
405.09                   14.9724
405.36                   14.9657
405.62                   14.9591
405.89                   14.9524
406.15                   14.9457
406.42                   14.9391
406.68                   14.9324
406.95                   14.9258
407.21                   14.9191
407.48                   14.9124
407.74                   14.9058
408.01                   14.8991
408.28                   14.8925
408.54                   14.8858
408.81                   14.8792
409.07                   14.8725
409.34                   14.8659
409.60                   14.8592
409.87                   14.8526
410.13                   14.8459
410.40                   14.8393
410.66                   14.8327
410.93                   14.8261
411.19                   14.8194
411.46                   14.8128
411.73                   14.8062
411.99                   14.7995
412.26                   14.7929
412.52                   14.7863
412.79                   14.7797
413.05                   14.7730
413.32                   14.7664
413.58                   14.7598
413.85                   14.7532
414.11                   14.7465
414.38                   14.7399
414.64                   14.7333
414.91                   14.7266
415.17                   14.7200
415.44                   14.7134
415.71                   14.7067
415.97                   14.7001
416.24                   14.6935
416.50                   14.6868
416.77                   14.6802
417.03                   14.6735
417.30                   14.6669
417.56                   14.6603
417.83                   14.6536
418.09                   14.6470
418.36                   14.6403
418.62                   14.6337
418.89                   14.6270
419.15                   14.6204
419.42                   14.6137
419.69                   14.6071
419.95                   14.6004
420.22                   14.5937
420.48                   14.5871
420.75                   14.5804
421.01                   14.5737
421.28                   14.5671
421.54                   14.5604
421.81                   14.5537
422.07                   14.5470
422.34                   14.5404
422.60                   14.5337
422.87                   14.5270
423.13                   14.5203
423.40                   14.5137
423.67                   14.5070
423.93                   14.5003
424.20                   14.4937
424.46                   14.4870
424.73                   14.4803
424.99                   14.4737
425.26                   14.4670
425.52                   14.4603
425.79                   14.4536
426.05                   14.4470
426.32                   14.4403
426.58                   14.4336
426.85                   14.4270
427.11                   14.4203
427.38                   14.4136
427.65                   14.4070
427.91                   14.4003
428.18                   14.3937
428.44                   14.3870
428.71                   14.3803
428.97                   14.3737
429.24                   14.3670
429.50                   14.3603
429.77                   14.3537
430.03                   14.3470
430.30                   14.3404
430.56                   14.3337
430.83                   14.3271
431.09                   14.3204
431.36                   14.3138
431.63                   14.3071
431.89                   14.3005
432.16                   14.2938
432.42                   14.2872
432.69                   14.2805
432.95                   14.2739
433.22                   14.2672
433.48                   14.2606
433.75                   14.2540
434.01                   14.2473
434.28                   14.2407
434.54                   14.2340
434.81                   14.2274
435.07                   14.2207
435.34                   14.2141
435.61                   14.2075
435.87                   14.2008
436.14                   14.1942
436.40                   14.1875
436.67                   14.1809
436.93                   14.1743
437.20                   14.1676
437.46                   14.1610
437.73                   14.1544
437.99                   14.1478
438.26                   14.1411
438.52                   14.1345
438.79                   14.1279
439.05                   14.1213
439.32                   14.1146
439.59                   14.1080
439.85                   14.1014
440.12                   14.0948
440.38                   14.0882
440.65                   14.0816
440.91                   14.0750
441.18                   14.0684
441.44                   14.0618
441.71                   14.0552
441.97                   14.0486
442.24                   14.0420
442.50                   14.0354
442.77                   14.0288
443.04                   14.0222
443.30                   14.0156
443.57                   14.0090
443.83                   14.0024
444.10                   13.9958
444.36                   13.9892
444.63                   13.9826
444.89                   13.9760
445.16                   13.9694
445.42                   13.9628
445.69                   13.9562
445.95                   13.9496
446.22                   13.9430
446.48                   13.9364
446.75                   13.9298
447.02                   13.9232
447.28                   13.9165
447.55                   13.9099
447.81                   13.9033
448.08                   13.8967
448.34                   13.8901
448.61                   13.8835
448.87                   13.8769
449.14                   13.8702
449.40                   13.8636
449.67                   13.8570
449.93                   13.8504
450.20                   13.8437
450.46                   13.8371
450.73                   13.8304
451.00                   13.8238
451.26                   13.8172
451.53                   13.8105
451.79                   13.8039
452.06                   13.7972
452.32                   13.7906
452.59                   13.7839
452.85                   13.7773
453.12                   13.7707
453.38                   13.7640
453.65                   13.7574
453.91                   13.7507
454.18                   13.7441
454.44                   13.7374
454.71                   13.7308
454.98                   13.7242
455.24                   13.7175
455.51                   13.7109
455.77                   13.7042
456.04                   13.6976
456.30                   13.6910
456.57                   13.6843
456.83                   13.6777
457.10                   13.6711
457.36                   13.6644
457.63                   13.6578
457.89                   13.6512
458.16                   13.6445
458.42                   13.6379
458.69                   13.6313
458.96                   13.6246
459.22                   13.6180
459.49                   13.6114
459.75                   13.6047
460.02                   13.5981
460.28                   13.5915
460.55                   13.5849
460.81                   13.5782
461.08                   13.5716
461.34                   13.5650
461.61                   13.5584
461.87                   13.5518
462.14                   13.5451
462.40                   13.5385
462.67                   13.5319
462.94                   13.5253
463.20                   13.5187
463.47                   13.5120
463.73                   13.5054
464.00                   13.4988
464.26                   13.4922
464.53                   13.4856
464.79                   13.4790
465.06                   13.4724
465.32                   13.4657
465.59                   13.4591
465.85                   13.4525
466.12                   13.4459
466.38                   13.4393
466.65                   13.4327
466.92                   13.4261
467.18                   13.4195
467.45                   13.4129
467.71                   13.4063
467.98                   13.3997
468.24                   13.3931
468.51                   13.3865
468.77                   13.3799
469.04                   13.3733
469.30                   13.3667
469.57                   13.3602
469.83                   13.3536
470.10                   13.3470
470.37                   13.3404
470.63                   13.3339
470.90                   13.3273
471.16                   13.3208
471.43                   13.3142
471.69                   13.3076
471.96                   13.3011
472.22                   13.2945
472.49                   13.2880
472.75                   13.2814
473.02                   13.2748
473.28                   13.2683
473.55                   13.2617
473.81                   13.2551
474.08                   13.2486
474.35                   13.2420
474.61                   13.2354
474.88                   13.2289
475.14                   13.2223
475.41                   13.2157
475.67                   13.2091
475.94                   13.2026
476.20                   13.1960
476.47                   13.1894
476.73                   13.1828
477.00                   13.1762
477.26                   13.1696
477.53                   13.1631
477.79                   13.1565
478.06                   13.1499
478.33                   13.1433
478.59                   13.1367
478.86                   13.1301
479.12                   13.1235
479.39                   13.1169
479.65                   13.1102
479.92                   13.1036
480.18                   13.0970
480.45                   13.0904
480.71                   13.0837
480.98                   13.0771
481.24                   13.0704
481.51                   13.0638
481.77                   13.0571
482.04                   13.0505
482.31                   13.0438
482.57                   13.0372
482.84                   13.0305
483.10                   13.0239
483.37                   13.0172
483.63                   13.0106
483.90                   13.0039
484.16                   12.9973
484.43                   12.9906
484.69                   12.9840
484.96                   12.9773
485.22                   12.9707
485.49                   12.9641
485.75                   12.9574
486.02                   12.9508
486.29                   12.9441
486.55                   12.9375
486.82                   12.9308
487.08                   12.9242
487.35                   12.9176
487.61                   12.9109
487.88                   12.9043
488.14                   12.8977
488.41                   12.8910
488.67                   12.8844
488.94                   12.8778
489.20                   12.8711
489.47                   12.8645
489.73                   12.8579
490.00                   12.8512
490.27                   12.8446
490.53                   12.8380
490.80                   12.8314
491.06                   12.8248
491.33                   12.8182
491.59                   12.8116
491.86                   12.8049
492.12                   12.7983
492.39                   12.7917
492.65                   12.7851
492.92                   12.7785
493.18                   12.7719
493.45                   12.7653
493.71                   12.7586
493.98                   12.7520
494.25                   12.7454
494.51                   12.7388
494.78                   12.7322
495.04                   12.7256
495.31                   12.7190
495.57                   12.7124
495.84                   12.7057
496.10                   12.6991
496.37                   12.6925
496.63                   12.6859
496.90                   12.6793
497.16                   12.6727
497.43                   12.6661
497.70                   12.6595
497.96                   12.6529
498.23                   12.6463
498.49                   12.6397
498.76                   12.6330
499.02                   12.6264
499.29                   12.6198
499.55                   12.6132
499.82                   12.6066
500.08                   12.6000
500.35                   12.5934
500.61                   12.5868
500.88                   12.5802
501.14                   12.5736
501.41                   12.5670
501.68                   12.5604
501.94                   12.5538
502.21                   12.5472
502.47                   12.5406
502.74                   12.5340
503.00                   12.5275
503.27                   12.5209
503.53                   12.5143
503.80                   12.5077
504.06                   12.5011
504.33                   12.4945
504.59                   12.4879
504.86                   12.4813
505.12                   12.4747
505.39                   12.4681
505.66                   12.4615
505.92                   12.4549
506.19                   12.4483
506.45                   12.4417
506.72                   12.4351
506.98                   12.4285
507.25                   12.4219
507.51                   12.4153
507.78                   12.4087
508.04                   12.4021
508.31                   12.3955
508.57                   12.3889
508.84                   12.3823
509.10                   12.3757
509.37                   12.3691
509.64                   12.3625
509.90                   12.3560
510.17                   12.3495
510.43                   12.3429
510.70                   12.3362
510.96                   12.3302
511.23                   12.3207
511.49                   12.3180
511.76                   12.3135
512.02                   12.3063
512.29                   12.2890
512.55                   12.2698
512.82                   12.2635
513.08                   12.2691
513.35                   12.2697
513.62                   12.2595
513.88                   12.2455
514.15                   12.2409
514.41                   12.2355
514.68                   12.2313
514.94                   12.2206
515.21                   12.2119
515.47                   12.1997
515.74                   12.1905
516.00                   12.1857
516.27                   12.1721
516.53                   12.1597
516.80                   12.1488
517.06                   12.1562
517.33                   12.1559
517.60                   12.1585
517.86                   12.1394
518.13                   12.1386
518.39                   12.1332
518.66                   12.1434
518.92                   12.1312
519.19                   12.1358
519.45                   12.2367
519.72                   12.3581
519.98                   12.3886
520.25                   12.2831
520.51                   12.1525
520.78                   12.0972
521.04                   12.0738
521.31                   12.0649
521.58                   12.0603
521.84                   12.0606
522.11                   12.0663
522.37                   12.0466
522.64                   12.0274
522.90                   12.0117
523.17                   12.0124
523.43                   12.0121
523.70                   12.0107
523.96                   12.0061
524.23                   11.9966
524.49                   11.9845
524.76                   11.9729
525.03                   11.9746
525.29                   11.9723
525.56                   11.9708
525.82                   11.9512
526.09                   11.9292
526.35                   11.9130
526.62                   11.9067
526.88                   11.9105
527.15                   11.9211
527.41                   11.9290
527.68                   11.9265
527.94                   11.9251
528.21                   11.9055
528.47                   11.8858
528.74                   11.8638
529.01                   11.8634
529.27                   11.8660
529.54                   11.8671
529.80                   11.8624
530.07                   11.8563
530.33                   11.8449
530.60                   11.8375
530.86                   11.8472
531.13                   11.8432
531.39                   11.8354
531.66                   11.8105
531.92                   11.8004
532.19                   11.7909
532.45                   11.7930
532.72                   11.8028
532.99                   11.8170
533.25                   11.8017
533.52                   11.7774
533.78                   11.7519
534.05                   11.7458
534.31                   11.7450
534.58                   11.7417
534.84                   11.7313
535.11                   11.7178
535.37                   11.7102
535.64                   11.7112
535.90                   11.7100
536.17                   11.7021
536.43                   11.6902
536.70                   11.6818
536.97                   11.6731
537.23                   11.6748
537.50                   11.6650
537.76                   11.6526
538.03                   11.6319
538.29                   11.6229
538.56                   11.6194
538.82                   11.6254
539.09                   11.6157
539.35                   11.6081
539.62                   11.5948
539.88                   11.5918
540.15                   11.5880
540.41                   11.5798
540.68                   11.5821
540.95                   11.5704
541.21                   11.5726
541.48                   11.5554
541.74                   11.5557
542.01                   11.5366
542.27                   11.5278
542.54                   11.5194
542.80                   11.5183
543.07                   11.5228
543.33                   11.5250
543.60                   11.5182
543.86                   11.5130
544.13                   11.4907
544.39                   11.4895
544.66                   11.4784
544.93                   11.4847
545.19                   11.4770
545.46                   11.4688
545.72                   11.4598
545.99                   11.4574
546.25                   11.4569
546.52                   11.4536
546.78                   11.4406
547.05                   11.4184
547.31                   11.3984
547.58                   11.3928
547.84                   11.3950
548.11                   11.3887
548.37                   11.3881
548.64                   11.3873
548.91                   11.3986
549.17                   11.3884
549.44                   11.3893
549.70                   11.3790
549.97                   11.3760
550.23                   11.3637
550.50                   11.3580
550.76                   11.3511
551.03                   11.3424
551.29                   11.3322
551.56                   11.3243
551.82                   11.3163
552.09                   11.3031
552.36                   11.2855
552.62                   11.2747
552.89                   11.2722
553.15                   11.2851
553.42                   11.2828
553.68                   11.2859
553.95                   11.2837
554.21                   11.2982
554.48                   11.2962
554.74                   11.2836
555.01                   11.2648
555.27                   11.2514
555.54                   11.2386
555.80                   11.2362
556.07                   11.2430
556.34                   11.2476
556.60                   11.2420
556.87                   11.2479
557.13                   13.2044
557.40                   15.9354
557.66                   17.8259
557.93                   16.3141
558.19                   13.5686
558.46                   11.6413
558.72                   11.1820
558.99                   11.1695
559.25                   11.1582
559.52                   11.1407
559.78                   11.1341
560.05                   11.1447
560.32                   11.1482
560.58                   11.1472
560.85                   11.1174
561.11                   11.0848
561.38                   11.0783
561.64                   11.0917
561.91                   11.1181
562.17                   11.1230
562.44                   11.1127
562.70                   11.0807
562.97                   11.0513
563.23                   11.0292
563.50                   11.0293
563.76                   11.0312
564.03                   11.0297
564.30                   11.0323
564.56                   11.0375
564.83                   11.0291
565.09                   11.0056
565.36                   10.9793
565.62                   10.9723
565.89                   10.9725
566.15                   10.9761
566.42                   10.9826
566.68                   10.9855
566.95                   10.9733
567.21                   10.9600
567.48                   10.9486
567.74                   10.9506
568.01                   10.9331
568.28                   10.9209
568.54                   10.8991
568.81                   10.9039
569.07                   10.9120
569.34                   10.9213
569.60                   10.9268
569.87                   10.9087
570.13                   10.9012
570.40                   10.8771
570.66                   10.8745
570.93                   10.8574
571.19                   10.8531
571.46                   10.8502
571.72                   10.8608
571.99                   10.8630
572.26                   10.8597
572.52                   10.8399
572.79                   10.8316
573.05                   10.8205
573.32                   10.8154
573.58                   10.8047
573.85                   10.7926
574.11                   10.7928
574.38                   10.7896
574.64                   10.7861
574.91                   10.7662
575.17                   10.7545
575.44                   10.7423
575.70                   10.7466
575.97                   10.7312
576.24                   10.7264
576.50                   10.7195
576.77                   10.7243
577.03                   10.7197
577.30                   10.7089
577.56                   10.6977
577.83                   10.6913
578.09                   10.6818
578.36                   10.6756
578.62                   10.6595
578.89                   10.6515
579.15                   10.6470
579.42                   10.6427
579.68                   10.6438
579.95                   10.6403
580.22                   10.6488
580.48                   10.6432
580.75                   10.6296
581.01                   10.6115
581.28                   10.6060
581.54                   10.6061
581.81                   10.6170
582.07                   10.6217
582.34                   10.6186
582.60                   10.5975
582.87                   10.5897
583.13                   10.5824
583.40                   10.5758
583.67                   10.5678
583.93                   10.5759
584.20                   10.6553
584.46                   10.6406
584.73                   10.6231
584.99                   10.5326
585.26                   10.5336
585.52                   10.5168
585.79                   10.5176
586.05                   10.5472
586.32                   10.6219
586.58                   10.6596
586.85                   10.6447
587.11                   10.5810
587.38                   10.5534
587.65                   10.5304
587.91                   10.5226
588.18                   10.5290
588.44                   11.0001
588.71                   11.5168
588.97                   11.9317
589.24                   11.7430
589.50                   11.3912
589.77                   10.9763
590.03                   10.6878
590.30                   10.5204
590.56                   10.4940
590.83                   10.4989
591.09                   10.5254
591.36                   10.5416
591.63                   10.5281
591.89                   10.4948
592.16                   10.4647
592.42                   10.4483
592.69                   10.4578
592.95                   10.4924
593.22                   10.5275
593.48                   10.4804
593.75                   10.4064
594.01                   10.3523
594.28                   10.3653
594.54                   10.3749
594.81                   10.4042
595.07                   10.4277
595.34                   10.4235
595.61                   10.3765
595.87                   10.3157
596.14                   10.2908
596.40                   10.2841
596.67                   10.3031
596.93                   10.3216
597.20                   10.3395
597.46                   10.3525
597.73                   10.3387
597.99                   10.3029
598.26                   10.2556
598.52                   10.2392
598.79                   10.2459
599.05                   10.2354
599.32                   10.2196
599.59                   10.2084
599.85                   10.2090
600.12                   10.2187
600.38                   10.2036
600.65                   10.1888
600.91                   10.1596
601.18                   10.1420
601.44                   10.1241
601.71                   10.1113
601.97                   10.0984
602.24                   10.0898
602.50                   10.0932
602.77                   10.0984
603.03                   10.0965
603.30                   10.0841
603.57                   10.0700
603.83                   10.0598
604.10                   10.0523
604.36                   10.0455
604.63                   10.0328
604.89                   10.0151
605.16                    9.9965
605.42                    9.9825
605.69                    9.9771
605.95                    9.9770
606.22                    9.9812
606.48                    9.9794
606.75                    9.9644
607.01                    9.9555
607.28                    9.9416
607.55                    9.9440
607.81                    9.9276
608.08                    9.9241
608.34                    9.9114
608.61                    9.9058
608.87                    9.8998
609.14                    9.8934
609.40                    9.8965
609.67                    9.8927
609.93                    9.8879
610.20                    9.8770
610.46                    9.8733
610.73                    9.8649
611.00                    9.8563
611.26                    9.8369
611.53                    9.8292
611.79                    9.8112
612.06                    9.8015
612.32                    9.7982
612.59                    9.7964
612.85                    9.7919
613.12                    9.7753
613.38                    9.7957
613.65                    9.8154
613.91                    9.8346
614.18                    9.8135
614.44                    9.7975
614.71                    9.7681
614.98                    9.7566
615.24                    9.7730
615.51                    9.8076
615.77                    9.8048
616.04                    9.7579
616.30                    9.7270
616.57                    9.7419
616.83                    9.7675
617.10                   10.0629
617.36                   10.0461
617.63                   10.0178
617.89                    9.6915
618.16                    9.6649
618.42                    9.6452
618.69                    9.6356
618.96                    9.6266
619.22                    9.6271
619.49                    9.6219
619.75                    9.6415
620.02                    9.6622
620.28                    9.6682
620.55                    9.6396
620.81                    9.6117
621.08                    9.6039
621.34                    9.6064
621.61                    9.6245
621.87                    9.6458
622.14                    9.6386
622.40                    9.5985
622.67                    9.5690
622.94                    9.6211
623.20                    9.7727
623.47                    9.8940
623.73                    9.9169
624.00                    9.8087
624.26                    9.7000
624.53                    9.5994
624.79                    9.5462
625.06                    9.5488
625.32                    9.6411
625.59                    9.7484
625.85                    9.7759
626.12                    9.7155
626.38                    9.6367
626.65                    9.5868
626.92                    9.5495
627.18                    9.5185
627.45                    9.5075
627.71                    9.5071
627.98                    9.5136
628.24                    9.5538
628.51                    9.6286
628.77                    9.6530
629.04                    9.6407
629.30                   10.7590
629.57                   16.3620
629.83                   21.7450
630.10                   24.5348
630.36                   18.9681
630.63                   13.6052
630.90                    9.5791
631.16                    9.4589
631.43                    9.3719
631.69                    9.4043
631.96                    9.4590
632.22                    9.4622
632.49                    9.5132
632.75                    9.5388
633.02                    9.5842
633.28                    9.4787
633.55                    9.3650
633.81                    9.2798
634.08                    9.2682
634.34                    9.3004
634.61                    9.3164
634.88                    9.3380
635.14                    9.3700
635.41                    9.4335
635.67                    9.9902
635.94                   11.5859
636.20                   13.2699
636.47                   13.8210
636.73                   12.1517
637.00                   10.3531
637.26                    9.2070
637.53                    9.2111
637.79                    9.2229
638.06                    9.2305
638.33                    9.2391
638.59                    9.2343
638.86                    9.2056
639.12                    9.1596
639.39                    9.1284
639.65                    9.1110
639.92                    9.1119
640.18                    9.1025
640.45                    9.1058
640.71                    9.0925
640.98                    9.0897
641.24                    9.0801
641.51                    9.0843
641.77                    9.0935
642.04                    9.0987
642.31                    9.0844
642.57                    9.0579
642.84                    9.0384
643.10                    9.0282
643.37                    9.0136
643.63                    8.9936
643.90                    8.9819
644.16                    8.9796
644.43                    8.9840
644.69                    8.9881
644.96                    8.9985
645.22                    9.0206
645.49                    9.0238
645.75                    9.0242
646.02                    9.0768
646.29                    9.1596
646.55                    9.2331
646.82                    9.2156
647.08                    9.1332
647.35                    9.0526
647.61                    8.9794
647.88                    8.9605
648.14                    8.9357
648.41                    8.9275
648.67                    8.9034
648.94                    8.8870
649.20                    8.8811
649.47                    8.8802
649.73                    8.8821
650.00                    8.8796
650.27                    8.8999
650.53                    8.8868
650.80                    8.8689
651.06                    8.8335
651.33                    8.8333
651.59                    8.8224
651.86                    8.8112
652.12                    8.8083
652.39                    8.8100
652.65                    8.8060
652.92                    8.7995
653.18                    8.7917
653.45                    8.7918
653.71                    8.7896
653.98                    8.7920
654.25                    8.7877
654.51                    8.7699
654.78                    8.7676
655.04                    8.8177
655.31                    8.8207
655.57                    8.8142
655.84                    8.7506
656.10                    8.7354
656.37                    8.7117
656.63                    8.7721
656.90                    8.7756
657.16                    8.7762
657.43                    8.7321
657.69                    8.7156
657.96                    8.7089
658.23                    8.6691
658.49                    8.6689
658.76                    8.6570
659.02                    8.6478
659.29                    8.6408
659.55                    8.6348
659.82                    8.6287
660.08                    8.6237
660.35                    8.6177
660.61                    8.6134
660.88                    8.6009
661.14                    8.6077
661.41                    8.5999
661.67                    8.5952
661.94                    8.5765
662.21                    8.5720
662.47                    8.5846
662.74                    8.5981
663.00                    8.5907
663.27                    8.5683
663.53                    8.5518
663.80                    8.5455
664.06                    8.5355
664.33                    8.5204
664.59                    8.5159
664.86                    8.5102
665.12                    8.5068
665.39                    8.5039
665.66                    8.5003
665.92                    8.4918
666.19                    8.4811
666.45                    8.4790
666.72                    8.4727
666.98                    8.4666
667.25                    8.4537
667.51                    8.4477
667.78                    8.4435
668.04                    8.4375
668.31                    8.4314
668.57                    8.4234
668.84                    8.4173
669.10                    8.4113
669.37                    8.4054
669.64                    8.4090
669.90                    8.4055
670.17                    8.3993
670.43                    8.3982
670.70                    8.4095
670.96                    8.4314
671.23                    8.4205
671.49                    8.4094
671.76                    8.3908
672.02                    8.3778
672.29                    8.3680
672.55                    8.3506
672.82                    8.3414
673.08                    8.3241
673.35                    8.3450
673.62                    8.3389
673.88                    8.3329
674.15                    8.2971
674.41                    8.2924
674.68                    8.2874
674.94                    8.2813
675.21                    8.2741
675.47                    8.2700
675.74                    8.2627
676.00                    8.2598
676.27                    8.2528
676.53                    8.2464
676.80                    8.2491
677.06                    8.2589
677.33                    8.2530
677.60                    8.2365
677.86                    8.2125
678.13                    8.2063
678.39                    8.1984
678.66                    8.1924
678.92                    8.2070
679.19                    8.2011
679.45                    8.1989
679.72                    8.1914
679.98                    8.1852
680.25                    8.1750
680.51                    8.1496
680.78                    8.1436
681.04                    8.1375
681.31                    8.1314
681.58                    8.1254
681.84                    8.1193
682.11                    8.1132
682.37                    8.1071
682.64                    8.1203
682.90                    8.1193
683.17                    8.4534
683.43                    8.4283
683.70                    8.4174
683.96                    8.0854
684.23                    8.0793
684.49                    8.0733
684.76                    8.0525
685.02                    8.0464
685.29                    8.0403
685.56                    8.0342
685.82                    8.0281
686.09                    8.5242
686.35                    8.5186
686.62                    8.5130
686.88                    8.0144
687.15                    8.0083
687.41                    8.0022
687.68                    7.9854
687.94                    7.9973
688.21                    7.9913
688.47                    7.9863
688.74                    7.9621
689.00                    7.9591
689.27                    7.9520
689.54                    7.9489
689.80                    8.1985
690.07                    8.1929
690.33                    8.1896
690.60                    7.9236
690.86                    7.9176
691.13                    7.9062
691.39                    7.9001
691.66                    7.9063
691.92                    7.9002
692.19                    7.8941
692.45                    7.8757
692.72                    7.8696
692.99                    7.8634
693.25                    7.8657
693.52                    7.8687
693.78                    7.8760
694.05                    7.8630
694.31                    7.8492
694.58                    7.8297
694.84                    7.8361
695.11                    7.8350
695.37                    7.8482
695.64                    7.8571
695.90                    7.8607
696.17                    7.8402
696.43                    7.8079
696.70                    7.8487
696.97                    7.8478
697.23                    7.8497
697.50                    7.7845
697.76                    7.7692
698.03                    7.7521
698.29                    7.7417
698.56                    7.7425
698.82                    7.7387
699.09                    7.7326
699.35                    7.7266
699.62                    7.7223
699.88                    7.7288
700.15                    7.7181
700.41                    7.7077
700.68                    7.6889
700.95                    7.6793
701.21                    7.6731
701.48                    7.6669
701.74                    7.6607
702.01                    7.6545
702.27                    7.6483
702.54                    7.6426
702.80                    7.6397
703.07                    7.6350
703.33                    7.6284
703.60                    7.6232
703.86                    7.6579
704.13                    7.6667
704.39                    7.6566
704.66                    7.6094
704.93                    7.6002
705.19                    7.5936
705.46                    7.5860
705.72                    7.5805
705.99                    7.5869
706.25                    7.5808
706.52                    7.5651
706.78                    7.5707
707.05                    7.5847
707.31                    7.5754
707.58                    7.5545
707.84                    7.5370
708.11                    7.5308
708.37                    7.5150
708.64                    7.5002
708.91                    7.4943
709.17                    7.4881
709.44                    7.4884
709.70                    7.4835
709.97                    7.4773
710.23                    7.4643
710.50                    7.4855
710.76                    7.4898
711.03                    7.4838
711.29                    7.4487
