# sky background 0.3-1.0um
# BRIGHT optical sky - 100%ile conditions (day 14)
# AM=2.0
#
#derived from sky spectrum with constant slope to match assumed photometric background
#increasingly poor model at very bright sky (day14);  patched to near-IR background at 920nm
#
#1 March 2001 : Phil Puxley

#nm         phot/s/nm/arcsec^2/m^2
392.62                   20.7670
392.89                   20.7574
393.15                   20.7479
393.42                   20.7383
393.68                   20.7287
393.95                   20.7191
394.21                   20.7095
394.48                   20.7000
394.74                   20.6904
395.01                   20.6808
395.27                   20.6712
395.54                   20.6616
395.80                   20.6520
396.07                   20.6425
396.34                   20.6329
396.60                   20.6233
396.87                   20.6137
397.13                   20.6041
397.40                   20.5945
397.66                   20.5849
397.93                   20.5754
398.19                   20.5658
398.46                   20.5562
398.72                   20.5466
398.99                   20.5370
399.25                   20.5274
399.52                   20.5178
399.78                   20.5082
400.05                   20.4986
400.32                   20.4891
400.58                   20.4795
400.85                   20.4699
401.11                   20.4603
401.38                   20.4507
401.64                   20.4411
401.91                   20.4315
402.17                   20.4219
402.44                   20.4123
402.70                   20.4027
402.97                   20.3931
403.23                   20.3835
403.50                   20.3739
403.76                   20.3643
404.03                   20.3548
404.30                   20.3452
404.56                   20.3356
404.83                   20.3260
405.09                   20.3164
405.36                   20.3068
405.62                   20.2972
405.89                   20.2876
406.15                   20.2781
406.42                   20.2685
406.68                   20.2589
406.95                   20.2493
407.21                   20.2397
407.48                   20.2302
407.74                   20.2206
408.01                   20.2110
408.28                   20.2014
408.54                   20.1919
408.81                   20.1823
409.07                   20.1727
409.34                   20.1632
409.60                   20.1536
409.87                   20.1440
410.13                   20.1345
410.40                   20.1249
410.66                   20.1154
410.93                   20.1058
411.19                   20.0963
411.46                   20.0867
411.73                   20.0772
411.99                   20.0677
412.26                   20.0581
412.52                   20.0486
412.79                   20.0390
413.05                   20.0295
413.32                   20.0199
413.58                   20.0104
413.85                   20.0008
414.11                   19.9913
414.38                   19.9817
414.64                   19.9722
414.91                   19.9626
415.17                   19.9531
415.44                   19.9435
415.71                   19.9340
415.97                   19.9244
416.24                   19.9149
416.50                   19.9053
416.77                   19.8958
417.03                   19.8862
417.30                   19.8766
417.56                   19.8671
417.83                   19.8575
418.09                   19.8479
418.36                   19.8384
418.62                   19.8288
418.89                   19.8192
419.15                   19.8097
419.42                   19.8001
419.69                   19.7905
419.95                   19.7810
420.22                   19.7714
420.48                   19.7618
420.75                   19.7522
421.01                   19.7426
421.28                   19.7330
421.54                   19.7234
421.81                   19.7138
422.07                   19.7042
422.34                   19.6946
422.60                   19.6850
422.87                   19.6755
423.13                   19.6659
423.40                   19.6563
423.67                   19.6467
423.93                   19.6371
424.20                   19.6275
424.46                   19.6179
424.73                   19.6083
424.99                   19.5987
425.26                   19.5892
425.52                   19.5796
425.79                   19.5700
426.05                   19.5604
426.32                   19.5508
426.58                   19.5412
426.85                   19.5316
427.11                   19.5220
427.38                   19.5125
427.65                   19.5029
427.91                   19.4933
428.18                   19.4837
428.44                   19.4741
428.71                   19.4646
428.97                   19.4550
429.24                   19.4454
429.50                   19.4358
429.77                   19.4262
430.03                   19.4167
430.30                   19.4071
430.56                   19.3975
430.83                   19.3880
431.09                   19.3784
431.36                   19.3688
431.63                   19.3593
431.89                   19.3497
432.16                   19.3401
432.42                   19.3306
432.69                   19.3210
432.95                   19.3114
433.22                   19.3019
433.48                   19.2923
433.75                   19.2827
434.01                   19.2732
434.28                   19.2636
434.54                   19.2540
434.81                   19.2445
435.07                   19.2349
435.34                   19.2254
435.61                   19.2158
435.87                   19.2062
436.14                   19.1967
436.40                   19.1871
436.67                   19.1776
436.93                   19.1680
437.20                   19.1585
437.46                   19.1489
437.73                   19.1394
437.99                   19.1298
438.26                   19.1203
438.52                   19.1107
438.79                   19.1012
439.05                   19.0916
439.32                   19.0821
439.59                   19.0726
439.85                   19.0630
440.12                   19.0535
440.38                   19.0440
440.65                   19.0345
440.91                   19.0250
441.18                   19.0154
441.44                   19.0059
441.71                   18.9964
441.97                   18.9869
442.24                   18.9774
442.50                   18.9679
442.77                   18.9584
443.04                   18.9488
443.30                   18.9393
443.57                   18.9298
443.83                   18.9203
444.10                   18.9108
444.36                   18.9012
444.63                   18.8917
444.89                   18.8822
445.16                   18.8727
445.42                   18.8631
445.69                   18.8536
445.95                   18.8441
446.22                   18.8346
446.48                   18.8250
446.75                   18.8155
447.02                   18.8060
447.28                   18.7965
447.55                   18.7869
447.81                   18.7774
448.08                   18.7679
448.34                   18.7583
448.61                   18.7488
448.87                   18.7393
449.14                   18.7297
449.40                   18.7202
449.67                   18.7106
449.93                   18.7011
450.20                   18.6915
450.46                   18.6820
450.73                   18.6724
451.00                   18.6628
451.26                   18.6533
451.53                   18.6437
451.79                   18.6342
452.06                   18.6246
452.32                   18.6150
452.59                   18.6055
452.85                   18.5959
453.12                   18.5864
453.38                   18.5768
453.65                   18.5672
453.91                   18.5577
454.18                   18.5481
454.44                   18.5386
454.71                   18.5290
454.98                   18.5194
455.24                   18.5099
455.51                   18.5003
455.77                   18.4908
456.04                   18.4812
456.30                   18.4717
456.57                   18.4621
456.83                   18.4525
457.10                   18.4430
457.36                   18.4334
457.63                   18.4239
457.89                   18.4143
458.16                   18.4048
458.42                   18.3952
458.69                   18.3857
458.96                   18.3761
459.22                   18.3666
459.49                   18.3570
459.75                   18.3475
460.02                   18.3379
460.28                   18.3284
460.55                   18.3188
460.81                   18.3093
461.08                   18.2998
461.34                   18.2902
461.61                   18.2807
461.87                   18.2711
462.14                   18.2616
462.40                   18.2521
462.67                   18.2425
462.94                   18.2330
463.20                   18.2234
463.47                   18.2139
463.73                   18.2044
464.00                   18.1949
464.26                   18.1853
464.53                   18.1758
464.79                   18.1662
465.06                   18.1567
465.32                   18.1472
465.59                   18.1377
465.85                   18.1281
466.12                   18.1186
466.38                   18.1091
466.65                   18.0995
466.92                   18.0900
467.18                   18.0805
467.45                   18.0710
467.71                   18.0615
467.98                   18.0519
468.24                   18.0424
468.51                   18.0329
468.77                   18.0234
469.04                   18.0139
469.30                   18.0044
469.57                   17.9949
469.83                   17.9854
470.10                   17.9759
470.37                   17.9664
470.63                   17.9569
470.90                   17.9475
471.16                   17.9380
471.43                   17.9285
471.69                   17.9190
471.96                   17.9096
472.22                   17.9001
472.49                   17.8906
472.75                   17.8811
473.02                   17.8716
473.28                   17.8621
473.55                   17.8527
473.81                   17.8432
474.08                   17.8337
474.35                   17.8242
474.61                   17.8147
474.88                   17.8052
475.14                   17.7957
475.41                   17.7862
475.67                   17.7768
475.94                   17.7673
476.20                   17.7578
476.47                   17.7483
476.73                   17.7388
477.00                   17.7293
477.26                   17.7197
477.53                   17.7102
477.79                   17.7007
478.06                   17.6912
478.33                   17.6817
478.59                   17.6722
478.86                   17.6627
479.12                   17.6531
479.39                   17.6436
479.65                   17.6341
479.92                   17.6245
480.18                   17.6150
480.45                   17.6054
480.71                   17.5959
480.98                   17.5863
481.24                   17.5767
481.51                   17.5672
481.77                   17.5576
482.04                   17.5480
482.31                   17.5384
482.57                   17.5289
482.84                   17.5193
483.10                   17.5097
483.37                   17.5002
483.63                   17.4906
483.90                   17.4811
484.16                   17.4715
484.43                   17.4619
484.69                   17.4524
484.96                   17.4428
485.22                   17.4332
485.49                   17.4237
485.75                   17.4141
486.02                   17.4045
486.29                   17.3950
486.55                   17.3854
486.82                   17.3759
487.08                   17.3663
487.35                   17.3568
487.61                   17.3472
487.88                   17.3376
488.14                   17.3281
488.41                   17.3185
488.67                   17.3090
488.94                   17.2994
489.20                   17.2899
489.47                   17.2803
489.73                   17.2708
490.00                   17.2612
490.27                   17.2517
490.53                   17.2422
490.80                   17.2326
491.06                   17.2231
491.33                   17.2136
491.59                   17.2040
491.86                   17.1945
492.12                   17.1850
492.39                   17.1754
492.65                   17.1659
492.92                   17.1564
493.18                   17.1468
493.45                   17.1373
493.71                   17.1278
493.98                   17.1182
494.25                   17.1087
494.51                   17.0992
494.78                   17.0897
495.04                   17.0801
495.31                   17.0706
495.57                   17.0611
495.84                   17.0515
496.10                   17.0420
496.37                   17.0325
496.63                   17.0229
496.90                   17.0134
497.16                   17.0039
497.43                   16.9944
497.70                   16.9848
497.96                   16.9753
498.23                   16.9658
498.49                   16.9562
498.76                   16.9467
499.02                   16.9372
499.29                   16.9277
499.55                   16.9181
499.82                   16.9086
500.08                   16.8991
500.35                   16.8896
500.61                   16.8801
500.88                   16.8706
501.14                   16.8610
501.41                   16.8515
501.68                   16.8420
501.94                   16.8325
502.21                   16.8230
502.47                   16.8135
502.74                   16.8039
503.00                   16.7944
503.27                   16.7849
503.53                   16.7754
503.80                   16.7659
504.06                   16.7564
504.33                   16.7469
504.59                   16.7373
504.86                   16.7278
505.12                   16.7183
505.39                   16.7088
505.66                   16.6993
505.92                   16.6898
506.19                   16.6803
506.45                   16.6707
506.72                   16.6612
506.98                   16.6517
507.25                   16.6422
507.51                   16.6327
507.78                   16.6232
508.04                   16.6137
508.31                   16.6041
508.57                   16.5946
508.84                   16.5851
509.10                   16.5756
509.37                   16.5661
509.64                   16.5566
509.90                   16.5471
510.17                   16.5376
510.43                   16.5281
510.70                   16.5186
510.96                   16.5096
511.23                   16.4972
511.49                   16.4916
511.76                   16.4841
512.02                   16.4740
512.29                   16.4538
512.55                   16.4317
512.82                   16.4225
513.08                   16.4251
513.35                   16.4229
513.62                   16.4098
513.88                   16.3928
514.15                   16.3853
514.41                   16.3769
514.68                   16.3698
514.94                   16.3562
515.21                   16.3446
515.47                   16.3295
515.74                   16.3174
516.00                   16.3096
516.27                   16.2932
516.53                   16.2778
516.80                   16.2640
517.06                   16.2685
517.33                   16.2652
517.60                   16.2650
517.86                   16.2430
518.13                   16.2392
518.39                   16.2308
518.66                   16.2382
518.92                   16.2230
519.19                   16.2248
519.45                   16.3227
519.72                   16.4412
519.98                   16.4687
520.25                   16.3604
520.51                   16.2268
520.78                   16.1686
521.04                   16.1423
521.31                   16.1305
521.58                   16.1230
521.84                   16.1204
522.11                   16.1232
522.37                   16.1005
522.64                   16.0784
522.90                   16.0598
523.17                   16.0575
523.43                   16.0543
523.70                   16.0500
523.96                   16.0425
524.23                   16.0301
524.49                   16.0151
524.76                   16.0005
525.03                   15.9994
525.29                   15.9941
525.56                   15.9897
525.82                   15.9672
526.09                   15.9423
526.35                   15.9232
526.62                   15.9140
526.88                   15.9148
527.15                   15.9225
527.41                   15.9274
527.68                   15.9220
527.94                   15.9177
528.21                   15.8952
528.47                   15.8726
528.74                   15.8476
529.01                   15.8444
529.27                   15.8440
529.54                   15.8422
529.80                   15.8346
530.07                   15.8256
530.33                   15.8113
530.60                   15.8010
530.86                   15.8077
531.13                   15.8008
531.39                   15.7900
531.66                   15.7623
531.92                   15.7492
532.19                   15.7368
532.45                   15.7360
532.72                   15.7429
532.99                   15.7542
533.25                   15.7359
533.52                   15.7087
533.78                   15.6803
534.05                   15.6713
534.31                   15.6675
534.58                   15.6613
534.84                   15.6481
535.11                   15.6317
535.37                   15.6211
535.64                   15.6192
535.90                   15.6150
536.17                   15.6042
536.43                   15.5894
536.70                   15.5781
536.97                   15.5665
537.23                   15.5653
537.50                   15.5525
537.76                   15.5373
538.03                   15.5136
538.29                   15.5017
538.56                   15.4953
538.82                   15.4984
539.09                   15.4857
539.35                   15.4752
539.62                   15.4590
539.88                   15.4531
540.15                   15.4463
540.41                   15.4353
540.68                   15.4346
540.95                   15.4200
541.21                   15.4193
541.48                   15.3992
541.74                   15.3965
542.01                   15.3745
542.27                   15.3628
542.54                   15.3515
542.80                   15.3475
543.07                   15.3491
543.33                   15.3483
543.60                   15.3386
543.86                   15.3305
544.13                   15.3053
544.39                   15.3011
544.66                   15.2871
544.93                   15.2905
545.19                   15.2799
545.46                   15.2688
545.72                   15.2569
545.99                   15.2516
546.25                   15.2482
546.52                   15.2419
546.78                   15.2260
547.05                   15.2008
547.31                   15.1779
547.58                   15.1694
547.84                   15.1688
548.11                   15.1595
548.37                   15.1560
548.64                   15.1522
548.91                   15.1607
549.17                   15.1475
549.44                   15.1455
549.70                   15.1323
549.97                   15.1263
550.23                   15.1111
550.50                   15.1025
550.76                   15.0927
551.03                   15.0810
551.29                   15.0680
551.56                   15.0571
551.82                   15.0463
552.09                   15.0301
552.36                   15.0096
552.62                   14.9959
552.89                   14.9905
553.15                   15.0005
553.42                   14.9952
553.68                   14.9954
553.95                   14.9903
554.21                   15.0019
554.48                   14.9970
554.74                   14.9814
555.01                   14.9598
555.27                   14.9434
555.54                   14.9276
555.80                   14.9223
556.07                   14.9262
556.34                   14.9279
556.60                   14.9194
556.87                   14.9224
557.13                   16.8760
557.40                   19.6040
557.66                   21.4916
557.93                   19.9769
558.19                   17.2285
558.46                   15.2983
558.72                   14.8360
558.99                   14.8206
559.25                   14.8064
559.52                   14.7859
559.78                   14.7765
560.05                   14.7841
560.32                   14.7848
560.58                   14.7809
560.85                   14.7481
561.11                   14.7126
561.38                   14.7031
561.64                   14.7137
561.91                   14.7372
562.17                   14.7391
562.44                   14.7259
562.70                   14.6910
562.97                   14.6587
563.23                   14.6336
563.50                   14.6308
563.76                   14.6298
564.03                   14.6254
564.30                   14.6251
564.56                   14.6274
564.83                   14.6160
565.09                   14.5896
565.36                   14.5603
565.62                   14.5504
565.89                   14.5478
566.15                   14.5484
566.42                   14.5520
566.68                   14.5520
566.95                   14.5369
567.21                   14.5207
567.48                   14.5064
567.74                   14.5054
568.01                   14.4850
568.28                   14.4698
568.54                   14.4452
568.81                   14.4471
569.07                   14.4522
569.34                   14.4586
569.60                   14.4612
569.87                   14.4402
570.13                   14.4297
570.40                   14.4027
570.66                   14.3972
570.93                   14.3772
571.19                   14.3700
571.46                   14.3641
571.72                   14.3718
571.99                   14.3711
572.26                   14.3649
572.52                   14.3422
572.79                   14.3310
573.05                   14.3169
573.32                   14.3089
573.58                   14.2953
573.85                   14.2803
574.11                   14.2776
574.38                   14.2714
574.64                   14.2650
574.91                   14.2422
575.17                   14.2275
575.44                   14.2125
575.70                   14.2139
575.97                   14.1955
576.24                   14.1878
576.50                   14.1780
576.77                   14.1799
577.03                   14.1724
577.30                   14.1586
577.56                   14.1445
577.83                   14.1352
578.09                   14.1227
578.36                   14.1136
578.62                   14.0946
578.89                   14.0837
579.15                   14.0763
579.42                   14.0691
579.68                   14.0672
579.95                   14.0608
580.22                   14.0664
580.48                   14.0579
580.75                   14.0414
581.01                   14.0204
581.28                   14.0119
581.54                   14.0092
581.81                   14.0171
582.07                   14.0189
582.34                   14.0129
582.60                   13.9888
582.87                   13.9781
583.13                   13.9679
583.40                   13.9584
583.67                   13.9475
583.93                   13.9527
584.20                   14.0292
584.46                   14.0115
584.73                   13.9911
584.99                   13.8977
585.26                   13.8958
585.52                   13.8761
585.79                   13.8739
586.05                   13.9006
586.32                   13.9724
586.58                   14.0072
586.85                   13.9893
587.11                   13.9227
587.38                   13.8922
587.65                   13.8663
587.91                   13.8556
588.18                   13.8591
588.44                   14.3273
588.71                   14.8411
588.97                   15.2530
589.24                   15.0614
589.50                   14.7067
589.77                   14.2888
590.03                   13.9975
590.30                   13.8271
590.56                   13.7978
590.83                   13.7998
591.09                   13.8233
591.36                   13.8366
591.63                   13.8202
591.89                   13.7840
592.16                   13.7509
592.42                   13.7317
592.69                   13.7383
592.95                   13.7699
593.22                   13.8021
593.48                   13.7521
593.75                   13.6752
594.01                   13.6181
594.28                   13.6282
594.54                   13.6349
594.81                   13.6612
595.07                   13.6819
595.34                   13.6748
595.61                   13.6249
595.87                   13.5611
596.14                   13.5333
596.40                   13.5237
596.67                   13.5397
596.93                   13.5554
597.20                   13.5703
597.46                   13.5804
597.73                   13.5637
597.99                   13.5249
598.26                   13.4747
598.52                   13.4554
598.79                   13.4592
599.05                   13.4458
599.32                   13.4271
599.59                   13.4130
599.85                   13.4107
600.12                   13.4174
600.38                   13.3994
600.65                   13.3817
600.91                   13.3495
601.18                   13.3291
601.44                   13.3082
601.71                   13.2925
601.97                   13.2767
602.24                   13.2652
602.50                   13.2657
602.77                   13.2679
603.03                   13.2631
603.30                   13.2478
603.57                   13.2308
603.83                   13.2176
604.10                   13.2073
604.36                   13.1975
604.63                   13.1819
604.89                   13.1613
605.16                   13.1398
605.42                   13.1229
605.69                   13.1145
605.95                   13.1115
606.22                   13.1128
606.48                   13.1081
606.75                   13.0901
607.01                   13.0783
607.28                   13.0615
607.55                   13.0610
607.81                   13.0417
608.08                   13.0353
608.34                   13.0197
608.61                   13.0111
608.87                   13.0022
609.14                   12.9929
609.40                   12.9931
609.67                   12.9863
609.93                   12.9787
610.20                   12.9648
610.46                   12.9582
610.73                   12.9469
611.00                   12.9353
611.26                   12.9130
611.53                   12.9024
611.79                   12.8815
612.06                   12.8689
612.32                   12.8627
612.59                   12.8579
612.85                   12.8506
613.12                   12.8310
613.38                   12.8484
613.65                   12.8652
613.91                   12.8815
614.18                   12.8575
614.44                   12.8386
614.71                   12.8063
614.98                   12.7919
615.24                   12.8053
615.51                   12.8371
615.77                   12.8313
616.04                   12.7815
616.30                   12.7477
616.57                   12.7597
616.83                   12.7824
617.10                   13.0748
617.36                   13.0551
617.63                   13.0239
617.89                   12.6947
618.16                   12.6651
618.42                   12.6426
618.69                   12.6300
618.96                   12.6181
619.22                   12.6157
619.49                   12.6075
619.75                   12.6243
620.02                   12.6420
620.28                   12.6451
620.55                   12.6136
620.81                   12.5828
621.08                   12.5721
621.34                   12.5716
621.61                   12.5868
621.87                   12.6052
622.14                   12.5951
622.40                   12.5520
622.67                   12.5196
622.94                   12.5688
623.20                   12.7174
623.47                   12.8359
623.73                   12.8558
624.00                   12.7447
624.26                   12.6331
624.53                   12.5296
624.79                   12.4734
625.06                   12.4732
625.32                   12.5626
625.59                   12.6669
625.85                   12.6915
626.12                   12.6282
626.38                   12.5464
626.65                   12.4936
626.92                   12.4534
627.18                   12.4196
627.45                   12.4055
627.71                   12.4022
627.98                   12.4059
628.24                   12.4432
628.51                   12.5150
628.77                   12.5365
629.04                   12.5213
629.30                   13.6367
629.57                   19.2367
629.83                   24.6168
630.10                   27.4037
630.36                   21.8340
630.63                   16.4683
630.90                   12.4392
631.16                   12.3161
631.43                   12.2262
631.69                   12.2557
631.96                   12.3075
632.22                   12.3077
632.49                   12.3558
632.75                   12.3785
633.02                   12.4210
633.28                   12.3126
633.55                   12.1960
633.81                   12.1079
634.08                   12.0933
634.34                   12.1226
634.61                   12.1356
634.88                   12.1543
635.14                   12.1834
635.41                   12.2441
635.67                   12.7978
635.94                   14.3906
636.20                   16.0717
636.47                   16.6198
636.73                   14.9477
637.00                   13.1461
637.26                   11.9971
637.53                   11.9982
637.79                   12.0071
638.06                   12.0119
638.33                   12.0175
638.59                   12.0098
638.86                   11.9782
639.12                   11.9293
639.39                   11.8952
639.65                   11.8748
639.92                   11.8728
640.18                   11.8605
640.45                   11.8609
640.71                   11.8447
640.98                   11.8390
641.24                   11.8264
641.51                   11.8277
641.77                   11.8340
642.04                   11.8363
642.31                   11.8191
642.57                   11.7896
642.84                   11.7672
643.10                   11.7541
643.37                   11.7365
643.63                   11.7137
643.90                   11.6990
644.16                   11.6938
644.43                   11.6953
644.69                   11.6965
644.96                   11.7040
645.22                   11.7231
645.49                   11.7235
645.75                   11.7209
646.02                   11.7706
646.29                   11.8505
646.55                   11.9211
646.82                   11.9006
647.08                   11.8153
647.35                   11.7318
647.61                   11.6557
647.88                   11.6338
648.14                   11.6062
648.41                   11.5950
648.67                   11.5680
648.94                   11.5486
649.20                   11.5399
649.47                   11.5360
649.73                   11.5351
650.00                   11.5296
650.27                   11.5470
650.53                   11.5310
650.80                   11.5101
651.06                   11.4719
651.33                   11.4687
651.59                   11.4549
651.86                   11.4407
652.12                   11.4349
652.39                   11.4337
652.65                   11.4268
652.92                   11.4174
653.18                   11.4066
653.45                   11.4039
653.71                   11.3987
653.98                   11.3982
654.25                   11.3910
654.51                   11.3703
654.78                   11.3651
655.04                   11.4122
655.31                   11.4123
655.57                   11.4029
655.84                   11.3364
656.10                   11.3183
656.37                   11.2916
656.63                   11.3491
656.90                   11.3497
657.16                   11.3474
657.43                   11.3004
657.69                   11.2810
657.96                   11.2714
658.23                   11.2286
658.49                   11.2255
658.76                   11.2106
659.02                   11.1986
659.29                   11.1887
659.55                   11.1797
659.82                   11.1707
660.08                   11.1628
660.35                   11.1539
660.61                   11.1467
660.88                   11.1313
661.14                   11.1351
661.41                   11.1243
661.67                   11.1168
661.94                   11.0951
662.21                   11.0878
662.47                   11.0974
662.74                   11.1080
663.00                   11.0976
663.27                   11.0723
663.53                   11.0529
663.80                   11.0437
664.06                   11.0308
664.33                   11.0127
664.59                   11.0053
664.86                   10.9967
665.12                   10.9904
665.39                   10.9846
665.66                   10.9781
665.92                   10.9667
666.19                   10.9530
666.45                   10.9480
666.72                   10.9388
666.98                   10.9298
667.25                   10.9140
667.51                   10.9050
667.78                   10.8980
668.04                   10.8890
668.31                   10.8800
668.57                   10.8691
668.84                   10.8601
669.10                   10.8511
669.37                   10.8423
669.64                   10.8430
669.90                   10.8366
670.17                   10.8275
670.43                   10.8234
670.70                   10.8318
670.96                   10.8508
671.23                   10.8370
671.49                   10.8230
671.76                   10.8014
672.02                   10.7856
672.29                   10.7728
672.55                   10.7525
672.82                   10.7404
673.08                   10.7201
673.35                   10.7382
673.62                   10.7292
673.88                   10.7202
674.15                   10.6815
674.41                   10.6739
674.68                   10.6659
674.94                   10.6570
675.21                   10.6468
675.47                   10.6398
675.74                   10.6296
676.00                   10.6238
676.27                   10.6138
676.53                   10.6045
676.80                   10.6043
677.06                   10.6112
677.33                   10.6024
677.60                   10.5830
677.86                   10.5561
678.13                   10.5469
678.39                   10.5361
678.66                   10.5272
678.92                   10.5388
679.19                   10.5300
679.45                   10.5249
679.72                   10.5145
679.98                   10.5054
680.25                   10.4923
680.51                   10.4640
680.78                   10.4550
681.04                   10.4460
681.31                   10.4370
681.58                   10.4280
681.84                   10.4190
682.11                   10.4101
682.37                   10.4011
682.64                   10.4113
682.90                   10.4074
683.17                   10.7386
683.43                   10.7106
683.70                   10.6967
683.96                   10.3618
684.23                   10.3528
684.49                   10.3438
684.76                   10.3201
685.02                   10.3111
685.29                   10.3021
685.56                   10.2931
685.82                   10.2841
686.09                   10.7772
686.35                   10.7687
686.62                   10.7602
686.88                   10.2587
687.15                   10.2497
687.41                   10.2407
687.68                   10.2210
687.94                   10.2300
688.21                   10.2210
688.47                   10.2131
688.74                   10.1860
689.00                   10.1801
689.27                   10.1701
689.54                   10.1640
689.80                   10.4107
690.07                   10.4022
690.33                   10.3960
690.60                   10.1271
690.86                   10.1181
691.13                   10.1038
691.39                   10.0948
691.66                   10.0980
691.92                   10.0890
692.19                   10.0800
692.45                   10.0587
692.72                   10.0496
692.99                   10.0406
693.25                   10.0400
693.52                   10.0401
693.78                   10.0444
694.05                   10.0285
694.31                   10.0118
694.58                    9.9894
694.84                    9.9928
695.11                    9.9888
695.37                    9.9991
695.64                   10.0051
695.90                   10.0058
696.17                    9.9823
696.43                    9.9472
696.70                    9.9850
696.97                    9.9812
697.23                    9.9801
697.50                    9.9120
697.76                    9.8938
698.03                    9.8739
698.29                    9.8605
698.56                    9.8584
698.82                    9.8517
699.09                    9.8426
699.35                    9.8337
699.62                    9.8265
699.88                    9.8301
700.15                    9.8165
700.41                    9.8032
700.68                    9.7814
700.95                    9.7689
701.21                    9.7598
701.48                    9.7507
701.74                    9.7416
702.01                    9.7325
702.27                    9.7233
702.54                    9.7146
702.80                    9.7088
703.07                    9.7012
703.33                    9.6917
703.60                    9.6836
703.86                    9.7154
704.13                    9.7213
704.39                    9.7082
704.66                    9.6581
704.93                    9.6460
705.19                    9.6366
705.46                    9.6260
705.72                    9.6176
705.99                    9.6211
706.25                    9.6120
706.52                    9.5934
706.78                    9.5961
707.05                    9.6072
707.31                    9.5949
707.58                    9.5711
707.84                    9.5507
708.11                    9.5416
708.37                    9.5229
708.64                    9.5052
708.91                    9.4964
709.17                    9.4873
709.44                    9.4846
709.70                    9.4768
709.97                    9.4677
710.23                    9.4518
710.50                    9.4700
710.76                    9.4714
711.03                    9.4625
711.29                    9.4245
